#Changer LED: 1
#Wavelength [nm]	White Std. spectrum	Dark specetrum	Sample spectrum0[s]	Sample spectrum97.991[s]	Sample spectrum198.032[s]	Sample spectrum298.074[s]	Sample spectrum398.065[s]	Sample spectrum498.106[s]	Sample spectrum598.197[s]	Sample spectrum608.197[s]
389.48	25.3388	-1.41792	5.39468	4.21001	7.71106	3.33475	0	1.14659	9.89921	5.91152	
389.69	24.4842	-0.0962912	4.20092	5.05966	3.30891	4.62197	2.43354	2.87123	1.99585	3.60304	
389.899	24.3722	0.0522821	6.13443	2.82323	3.25892	11.1012	8.48712	2.82323	10.6655	5.12277	
390.109	23.5629	-0.417659	4.59903	9.2494	9.68446	2.28842	3.15854	3.5936	9.68446	4.16962	
390.318	25.2224	0.812779	4.40037	2.75296	1.00505	3.18994	1.00505	0	5.81181	4.09667	
390.528	24.1775	-0.531278	3.73201	9.23205	2.69994	3.57089	4.00636	7.92563	4.44183	4.61602	
390.737	25.4066	0.652568	6.31337	2.59287	4.76809	0	0	8.24845	8.24845	5.27101	
390.947	24.6231	0.595093	3.28595	5.26097	1.37993	6.98588	0.0862454	7.84833	6.12342	4.0061	
391.156	24.0747	0.140326	4.18128	3.14857	3.58709	12.3575	0	7.53376	6.2182	4.45228	
391.365	24.7296	-0.226159	2.65128	3.54896	0.0695873	0	0.504508	13.5521	5.72356	3.96648	
391.575	24.4919	0.503733	5.12419	0	4.77678	12.1591	0	3.90828	3.03977	5.01562	
391.784	24.8037	0.103962	3.74395	0.68442	4.58301	1.55077	6.7489	0	1.55077	2.59256	
391.993	24.1532	0.979653	5.01964	0.52017	0.953645	8.75619	1.82059	0.086695	2.68754	4.65986	
392.202	24.8772	0.112999	4.30527	6.44964	8.18809	12.0996	5.58042	6.01503	6.88425	5.25446	
392.412	25.4321	0.465537	4.04974	0.629337	2.7846	4.50881	3.64671	0	3.64671	4.02647	
392.621	24.1307	-1.18534	3.63907	4.61157	6.77459	5.47678	0	2.88115	5.47678	3.68233	
392.83	25.4416	1.10842	4.68739	0.710079	7.63768	8.50363	5.4728	0	1.57603	5.44509	
393.039	23.949	-0.450398	3.58196	9.20717	1.8449	6.17565	3.5772	5.74257	9.20717	4.5291	
393.248	24.8448	0.397794	6.19002	5.60371	1.27986	0.41509	0.41509	2.57701	8.19802	5.2604	
393.457	26.1335	1.2958	2.76336	4.93101	4.49617	5.36584	0	6.23551	5.80067	3.87958	
393.666	24.9464	-1.19248	5.80138	13.1347	0.948762	15.746	10.0882	2.68961	8.34737	5.9537	
393.876	25.0063	-1.54285	4.2307	0	5.18328	12.9842	2.14959	4.7499	9.95052	5.26996	
394.085	25.6174	0.694024	4.87794	4.52434	6.72062	11.5524	5.40285	3.64582	6.28136	4.46064	
394.294	25.8009	1.12672	3.70943	2.46306	6.83018	5.95675	5.08333	7.26689	2.02634	4.48765	
394.503	25.0342	0.342934	5.09873	9.59336	6.95541	8.71404	5.19677	2.99847	4.31745	5.64039	
394.711	25.876	0.122594	4.2505	6.33985	0	0	4.15068	7.65336	6.33985	5.01671	
394.92	25.298	-0.593268	5.7299	9.01413	5.02949	6.3577	6.80044	4.14402	10.3423	5.7299	
395.129	26.6024	1.03473	3.03876	2.36132	1.47693	6.34106	5.45667	11.6474	9.43642	4.77083	
395.338	25.8675	2.79387	7.58398	3.04064	7.0067	7.44737	7.88805	8.32872	3.92199	7.09704	
395.547	25.2021	-1.55118	5.22586	12.6412	6.84657	4.61787	7.29231	5.50935	12.1954	6.09505	
395.756	27.134	0.222192	5.4748	4.57714	4.13276	0	5.91029	0	5.91029	5.51257	
395.965	27.6026	-0.00883001	4.76379	5.52758	0	5.52758	11.2671	6.85208	2.43708	4.2905	
396.173	26.6767	0.43485	4.71146	0	5.99915	0	0	5.1117	7.77404	4.67774	
396.382	26.7254	-0.406	5.07014	4.56308	4.56308	12.0653	9.85873	7.21091	11.1826	6.05601	
396.591	28.7102	0.398876	5.12777	3.67852	4.12171	3.67852	1.46254	16.5312	12.5424	7.2551	
396.8	26.1785	0.519094	4.7703	6.74822	11.2232	4.51075	4.95824	5.40574	2.72077	3.25239	
397.008	28.2419	3.44327	6.27906	0	1.4451	7.68937	6.79733	6.79733	8.13539	6.1283	
397.217	27.0216	2.59514	6.01075	5.43999	9.4531	7.6695	0.980982	11.2367	2.31869	6.61271	
397.426	27.4486	2.07024	4.92218	0	0	7.12984	8.02219	12.9301	9.80688	8.8253	
397.634	28.3976	-0.0625498	4.98834	8.891	6.2103	6.2103	8.44422	10.2314	2.18924	6.63474	
397.843	29.4273	-1.0836	7.3125	9.84194	10.2897	10.2897	9.39417	10.2897	8.05087	6.75234	
398.051	28.3714	-0.581198	5.2433	6.22328	2.64668	0	0	5.77621	3.54083	5.44448	
398.26	27.5496	0.360362	5.64416	9.63967	2.43244	12.3424	6.03606	12.7928	11.8919	8.23426	
398.468	30.6278	-0.487445	5.3303	10.2905	12.9985	8.03382	5.77713	8.03382	8.03382	6.12014	
398.677	29.5061	0.916112	6.90622	0.562366	11.9004	6.91166	7.36518	7.8187	15.075	5.95382	
398.885	29.5527	-1.58318	6.42553	9.71745	9.71745	6.98783	8.35264	9.26252	0	5.74312	
399.094	31.5618	-0.13667	6.07955	0	4.60124	9.15692	15.0793	5.0568	10.0681	6.08183	
399.302	31.2174	0.599635	6.98666	4.94245	7.66806	12.665	10.8479	11.3022	5.85098	6.23984	
399.51	30.3104	-0.856379	7.36122	0.819938	13.5745	6.74171	4.46411	5.37515	10.8414	8.01717	
399.719	31.565	-0.698221	7.74753	4.90568	7.62602	9.43958	12.1599	8.5328	6.71924	7.26739	
399.927	32.3057	2.85131	3.93471	3.04322	3.04322	6.69874	5.78486	3.9571	6.69874	6.29526	
400.135	31.3995	1.27024	6.7149	9.56791	4.08486	6.82638	3.62794	11.8525	8.65406	6.66646	
400.344	33.0056	-0.246788	7.78112	11.0049	12.833	12.833	4.14969	8.26281	9.63385	8.17141	
400.552	33.3723	-0.466426	6.34522	11.2308	5.28616	6.658	9.85896	10.7735	9.40168	7.81126	
400.76	34.305	-3.09944e-08	5.61106	9.99043	3.14767	6.34096	8.16569	6.79714	6.34096	7.07085	
400.968	32.7751	2.97373	7.79987	6.13961	4.76712	8.88459	1.56464	11.6296	5.68211	8.44036	
401.176	33.9143	-2.08873	7.8854	13.6042	9.93977	14.5203	13.6042	12.6881	9.93977	8.4511	
401.385	35.101	-0.338301	7.17289	7.49747	9.32613	4.7545	0.640028	14.8121	12.0691	9.22555	
401.593	34.9986	2.58342	9.45805	11.9835	6.54467	10.1705	8.3576	6.09144	11.5302	7.44116	
401.801	36.5104	-0.997553	8.69231	7.80812	5.99438	5.08752	13.7027	8.71498	3.27379	7.85346	
402.009	35.5144	2.50626	9.00028	6.05679	6.96485	17.4076	1.06243	6.05679	16.9536	9.23501	
402.217	36.4688	2.93061	10.0756	15.3721	15.8271	14.4619	8.09104	9.91129	9.91129	10.5256	
402.425	38.9701	0.560721	8.94892	9.6046	12.3178	11.8656	5.98705	10.0568	7.34363	11.0064	
402.633	36.7674	-1.82062	8.45678	12.2346	14.5103	7.68302	9.95879	11.7794	10.4139	7.86781	
402.841	38.0382	0.689132	10.5319	3.07389	15.7684	12.1414	8.5144	4.88739	11.688	11.756	
403.049	38.6757	4.58727	10.7367	17.4641	6.17656	5.27355	6.17656	8.43408	9.33708	10.1498	
403.257	41.1211	7.98574	12.3896	12.4122	11.0572	16.4774	14.2189	9.25045	14.6706	11.7573	
403.465	39.2918	10.7974	8.57833	11.3171	13.1092	12.6612	10.8691	15.3493	14.4533	10.8467	
403.673	40.8282	17.3392	10.8314	7.74312	11.7713	13.5616	13.5616	5.9528	10.8762	12.4651	
403.88	41.3752	20.4084	11.4006	13.195	8.7642	7.43495	10.0935	14.0812	10.5365	10.9353	
404.088	44.735	25.5476	11.1975	11.7167	8.16351	17.0466	10.3843	13.4933	22.3764	15.2699	
404.296	42.4009	25.0812	11.3591	13.1955	8.77047	14.9656	12.753	14.9656	20.2756	11.9786	
404.504	44.4457	25.7733	13.211	12.948	16.8929	20.8378	15.5779	12.948	25.221	13.474	
404.712	44.91	23.7697	10.7323	16.7142	14.9612	14.523	8.38776	17.5906	14.523	12.8139	
404.919	46.4606	23.3656	14.1738	9.92033	20.3903	19.5178	10.7928	5.12158	13.8466	12.9523	
405.127	47.6671	19.4492	14.2697	19.006	10.7501	17.2679	16.8334	14.6608	12.4882	12.5099	
405.335	47.9411	14.492	14.492	14.6216	18.508	12.0306	15.0534	5.12143	12.4624	15.2261	
405.542	47.8151	13.2997	13.9608	15.754	14.4577	12.7294	10.5689	17.9145	8.84056	12.8806	
405.75	50.2787	11.9187	16.0091	17.0832	17.9426	15.7943	12.7867	15.3646	17.9426	15.7083	
405.958	50.2715	7.11108	14.0987	14.2903	10.0322	13.8645	14.2903	10.8838	20.2517	14.5671	
406.165	52.6169	8.56038	17.8548	12.2218	21.6101	16.0625	14.3555	9.66137	16.0625	17.0866	
406.373	54.2342	6.34801	15.6788	20.7776	13.5543	14.829	20.3527	12.7045	12.2796	16.1674	
406.58	54.4757	11.9389	17.8494	21.1798	14.0131	20.7583	18.6504	17.8072	18.2288	17.6808	
406.788	54.9352	4.26148	16.0839	14.1431	16.6746	14.9869	17.9404	21.3159	13.7211	17.5396	
406.995	56.3399	3.84957	18.5965	18.0711	22.694	21.8535	13.4483	16.8104	14.7091	17.6299	
407.203	57.4573	6.95868	19.4448	23.453	16.3181	20.5151	15.4786	24.2924	15.8983	18.1647	
407.41	60.3168	4.81997	18.352	23.4533	18.415	14.6363	13.3767	18.415	18.415	19.8425	
407.617	61.8263	4.50495	19.2879	21.7072	22.9586	13.7818	17.5359	15.4503	15.8674	18.1616	
407.825	62.9544	5.22883	21.0362	18.4719	19.7228	19.7228	15.5531	15.1361	19.3058	21.0154	
408.032	62.9569	1.64415	23.3238	21.7953	20.1429	20.1429	25.1001	23.0346	23.4477	21.6301	
408.239	66.6361	1.73497	23.4797	14.2909	21.6913	17.9911	26.6248	20.4579	21.2801	22.8424	
408.447	68.2274	1.3775	22.8641	24.3605	16.571	18.6209	21.0807	16.571	21.4907	23.479	
408.654	70.7406	1.69561	25.1065	22.6491	28.3831	25.1065	25.9257	30.0213	24.697	23.0792	
408.861	71.3333	1.81964	24.2878	26.7153	28.7553	25.0833	23.8594	22.2274	25.4913	24.349	
409.068	74.555	0.950625	28.0597	27.5113	28.73	28.3238	20.605	24.2613	23.855	25.2972	
409.276	75.3429	1.31868	26.766	27.9998	24.7637	23.5502	25.1682	31.6403	35.2808	26.9481	
409.483	77.7423	1.82076	28.0518	26.8177	31.2685	26.4131	25.6039	26.4131	27.2224	27.2021	
409.69	80.6928	1.80926	29.4989	34.4643	30.4438	23.6088	28.4335	28.8355	25.6191	26.0814	
409.897	83.0217	1.97171	31.6281	30.9412	30.5372	38.2139	33.3655	27.7089	38.2139	28.4362	
410.104	83.9091	0.719975	30.8429	29.143	29.543	23.5432	31.5429	33.9428	33.5428	29.323	
410.311	86.4804	2.27054	31.3199	27.8221	32.2193	35.4172	35.0175	25.0239	31.4198	30.3205	
410.518	88.2421	0.959411	33.0283	30.6694	34.2375	35.4269	19.5688	32.6517	29.0836	31.2047	
410.725	92.4101	2.15091	34.549	30.5556	36.091	35.3002	32.5325	27.7879	40.4403	33.4221	
410.932	94.4592	1.97829	34.0146	38.1097	34.1531	32.9661	29.8009	36.5271	28.2183	32.9464	
411.139	97.7046	0.577011	36.2608	38.6123	35.4506	40.1932	29.1272	37.0315	45.7261	37.5255	
411.346	99.5755	1.34286	37.011	38.5816	33.8698	38.9742	35.8331	38.9742	37.011	36.3042	
411.553	103.479	1.63579	39.5892	30.7418	34.2807	35.4604	36.6401	32.7079	35.0672	37.3872	
411.76	104.846	-0.554202	39.6645	37.4984	36.3275	39.8401	34.7664	34.7664	39.0595	38.4936	
411.967	110.479	1.1065	41.6535	46.9717	36.4522	46.5821	38.7899	47.3614	37.621	38.9652	
412.174	110.577	0.564838	41.5775	41.3647	46.0072	42.9122	36.7222	44.8465	43.6859	41.5968	
412.381	114.198	2.72471	44.439	48.1158	34.5697	53.5343	42.6974	33.7956	51.5991	42.7554	
412.587	117.006	1.11142	43.1002	47.1626	46.3961	39.4976	49.8454	40.6474	45.6296	43.081	
412.794	121.328	0.838705	47.937	41.512	51.5149	42.2815	41.512	47.6677	44.9746	45.9364	
413.001	124.674	3.23542	49.1814	46.4279	49.4873	48.7225	49.4873	46.8103	54.459	47.3457	
413.208	129.041	2.30007	52.0342	51.5949	53.1231	47.01	46.6279	47.01	52.359	49.1687	
413.414	130.981	0.967405	54.8869	49.5357	46.8696	41.5375	44.9653	44.9653	50.6783	49.3453	
413.621	135.734	1.55781	55.6099	51.3165	61.5752	54.3561	50.9365	51.6964	49.0367	51.1455	
413.828	138.407	2.84394	54.9424	52.9002	55.9257	49.1184	47.2275	55.9257	57.4384	52.5221	
414.034	144.505	0.39447	59.5725	59.4967	54.9451	54.9451	58.7381	57.2209	66.7033	56.1589	
414.241	147.384	1.41861	57.044	61.9939	60.4767	54.0285	55.1664	58.5802	48.3389	54.844	
414.447	151.99	2.24723	61.1503	67.1077	54.665	58.8126	50.8945	56.5503	56.5503	57.474	
414.654	157.246	1.98778	62.9968	62.2032	58.802	68.2496	59.1799	59.9357	56.5346	59.2555	
414.86	162.151	0.166487	67.3895	66.8976	66.8976	66.1408	66.8976	66.5192	70.6814	63.9462	
415.067	164.871	3.04068	66.1573	63.4424	67.187	64.9402	60.0722	65.6892	69.4339	63.1241	
415.273	171.025	1.75178	70.4637	71.1433	76.8063	63.97	66.2353	63.97	65.4802	67.4056	
415.48	175.049	0.949181	71.4108	69.697	66.3071	69.3203	65.1771	70.827	66.6837	68.7177	
415.686	181.544	0.868124	74.3944	72.9979	71.1106	75.2625	73.7528	67.3362	76.0174	71.3937	
415.893	186.597	1.38471	77.2162	73.2841	76.2943	74.7892	72.5315	74.0367	75.1655	72.3246	
416.099	191.717	4.96852	81.0095	74.4977	76.3797	81.6493	66.9696	68.8516	74.1213	74.1589	
416.305	197.737	1.57132	83.0157	82.7513	77.8409	77.8409	80.8627	80.1073	77.0855	78.6908	
416.512	204.432	2.38969	86.3466	83.6619	85.5525	79.1246	82.1495	76.0996	86.6869	80.4291	
416.718	210.143	1.69842	88.4498	85.7512	86.506	89.9029	80.0898	79.3349	85.3738	82.2223	
416.924	215.608	2.70235	90.9992	91.3003	86.4075	84.1493	80.7619	86.4075	81.891	85.8617	
417.131	223.459	1.85299	93.9677	94.382	90.2391	90.9924	89.4859	88.356	80.8235	85.3995	
417.337	229.18	5.01953	98.4336	98.9068	99.2853	92.85	95.1213	92.0929	96.2569	90.1813	
417.543	235.965	2.5999	100.45	97.9823	101.373	96.4751	94.2143	96.8519	88.5624	92.839	
417.749	241.266	2.76661	102.654	95.0796	100.342	104.101	98.8386	92.0725	95.0796	96.057	
417.955	247.295	2.52564	104.404	107.956	102.318	90.2916	97.4325	91.4191	97.8083	97.4889	
418.161	256.675	1.65869	110.537	104.166	102.658	102.281	109.444	93.9877	106.428	100.849	
418.367	261.486	3.65909	112.84	106.37	106.747	103.73	102.221	107.879	103.352	102.768	
418.574	268.779	0.971192	117.503	107.923	110.934	113.569	107.923	108.676	119.216	107.998	
418.78	276.518	3.41754	118.822	125.282	119.599	111.263	110.506	118.083	108.232	110.316	
418.986	282.554	3.93903	121.129	119.959	118.073	122.223	110.527	112.791	112.791	112.527	
419.192	291.893	1.73894	125.434	126.587	118.271	116.003	117.893	117.515	103.528	115.398	
419.398	301.295	3.58973	130.529	132.025	123.316	123.694	116.121	116.5	122.18	120.646	
419.604	309.656	2.15772	133.141	131.203	126.645	131.583	127.784	130.444	124.365	123.853	
419.809	318.586	3.86864	138.751	128.492	131.147	131.147	125.458	124.699	133.043	127.316	
420.015	325.895	1.21212	141.474	134.485	130.697	132.213	123.122	128.425	129.561	129.978	
420.221	334.686	3.34298	143.984	143.756	140.329	136.141	133.856	137.283	134.618	135.151	
420.427	345.604	1.68781	149.734	139.233	142.288	143.815	137.706	144.579	130.832	137.457	
420.633	355.673	2.49614	153.784	150.158	137.944	143.669	143.288	141.761	141.379	142.238	
420.839	364.092	4.06824	157.084	153.085	150.799	152.704	147.752	154.989	146.99	146.418	
421.044	372.952	3.16805	164.136	160.166	149.479	152.15	151.387	149.479	151.005	149.04	
421.25	381.507	2.46972	164.362	160.372	162.272	158.852	156.953	154.673	145.174	152.051	
421.456	392.643	3.36614	172.766	169.091	165.284	160.714	157.668	159.191	147.767	159.248	
421.662	404.167	1.56067	177.79	169.891	167.979	164.153	155.738	169.509	158.033	162.604	
421.867	413.02	1.2831	181.451	175.074	168.582	171.255	169.728	172.783	169.728	168.334	
422.073	426.175	3.62204	188.239	174.876	182.534	177.556	179.854	174.876	176.408	173.153	
422.278	437.502	3.26454	191.24	183.828	181.908	171.922	181.908	174.994	188.053	178.566	
422.484	446.235	2.0328	197.236	185.461	176.256	183.543	178.94	185.077	181.625	180.283	
422.69	457.936	1.5822	200.508	185.354	187.265	191.087	181.15	187.265	194.527	186.367	
422.895	469.599	2.65821	210.121	202.843	188.671	196.715	187.139	182.543	190.587	191.238	
423.101	481.264	1.91672	213.882	202.344	210.777	200.427	194.294	198.127	204.644	195.137	
423.306	496.531	2.61223	219.946	214.625	204.253	205.021	214.625	205.021	198.491	200.085	
423.512	509.557	2.47538	227.634	210.616	217.578	210.229	214.097	211.003	198.239	205.182	
423.717	518.512	1.90055	230.682	224.873	213.716	213.331	224.488	220.256	213.331	209.234	
423.922	533.89	5.08231	238.842	222.216	232.643	221.444	217.968	214.106	214.106	217.601	
424.128	543.136	2.5295	240.768	243.209	222.835	227.063	224.372	222.835	221.681	220.278	
424.333	560.164	3.256	251.069	241.223	240.835	228.044	219.516	229.982	228.044	228.238	
424.539	569.967	3.98055	254.489	239.967	239.195	234.181	234.181	228.396	238.424	232.638	
424.744	585.326	7.03143	258.469	254.233	245.761	252.308	240.37	235.749	226.893	234.498	
424.949	598.627	2.97166	268.618	263.278	249.349	243.545	241.61	243.545	242.384	243.525	
425.154	614.782	3.27671	275.217	265.049	253.817	264.275	260.014	256.141	253.43	252.791	
425.36	629.933	4.05629	283.201	267.081	265.145	262.436	254.695	257.791	254.308	255.972	
425.565	646.47	3.96545	288.605	280.205	272.444	268.564	276.324	272.832	246.448	262.376	
425.77	664.437	4.36992	298.874	288.259	287.483	285.931	288.647	277.393	263.809	271.067	
425.975	680.941	2.89855	305.696	290.813	277.957	284.58	279.905	270.165	283.801	279.788	
426.18	699.676	1.53638	312.209	287.974	291.093	292.653	285.634	286.414	289.143	284.464	
426.385	715.239	5.19159	322.148	309.578	292.039	299.054	290.869	282.295	293.208	290.324	
426.591	734.77	3.20737	334.314	310.669	313.798	303.238	302.846	310.669	299.326	300.969	
426.796	751.175	2.95173	336.84	330.593	318.099	316.147	303.653	303.263	307.948	306.816	
427.001	770.218	3.8482	345.877	329.017	320.041	323.163	317.309	309.503	324.724	318.948	
427.206	788.669	5.08819	355.88	345.331	341.417	325.37	323.022	321.456	323.022	322.728	
427.411	806.879	4.50556	362.553	343.369	332.418	327.725	322.641	331.636	335.547	329.661	
427.616	826.03	3.68193	374.966	363.509	359.592	343.924	335.307	335.307	341.965	338.303	
427.821	844.926	4.39442	382.28	369.554	364.862	356.652	350.788	370.336	354.306	346.057	
428.026	858.903	5.46587	390.996	369.79	383.007	371.733	358.127	346.076	345.687	354.278	
428.23	886.53	5.3467	400.058	379.452	379.842	376.33	358.767	357.987	360.328	363.216	
428.435	905.37	2.34328	411.428	395.275	395.664	392.939	378.148	362.967	374.644	372.27	
428.64	920.469	3.99068	420.107	402.013	396.201	386.515	390.002	374.892	364.043	378.824	
428.845	944.014	5.30589	427.883	414.27	401.876	383.286	389.87	396.842	391.807	387.179	
429.05	965.766	2.85853	436.565	419.055	408.268	401.334	404.801	399.793	401.334	395.574	
429.254	988.89	4.03395	451.242	422.475	423.635	412.816	417.066	404.701	401.224	407.503	
429.459	1004.84	2.85301	456.136	446.741	428.718	419.899	421.049	411.462	417.598	415.354	
429.664	1038.64	5.14175	472.232	453.202	437.328	435.392	426.099	434.23	412.935	425.519	
429.869	1054.37	3.10898	480.668	458.08	446.949	448.1	436.586	431.212	444.646	432.843	
430.073	1075.46	3.72681	486.299	464.934	456.916	462.643	450.043	444.315	440.496	441.986	
430.278	1094.21	5.76752	501.74	479.38	462.663	456.964	456.964	454.684	448.605	454.684	
430.483	1119.72	3.77602	512.306	491.701	466.3	469.712	465.163	468.196	470.091	461.694	
430.687	1140.11	2.22188	520.593	515.378	479.481	480.614	463.232	465.877	464.366	471.545	
430.892	1170.4	5.57822	533.328	494.761	500.052	504.209	495.516	481.155	480.399	484.216	
431.096	1191.37	3.87587	542.667	510.343	516.74	499.43	503.193	493.409	490.023	491.603	
431.301	1217.04	7.15405	556.673	529.677	511.304	515.054	514.304	499.681	508.68	504.218	
431.505	1237.85	4.74976	569.83	543.094	532.638	526.29	515.835	515.088	521.809	510.065	
431.71	1271.77	3.39578	584.647	551.755	538.666	552.129	527.072	519.966	538.666	524.697	
431.914	1299.41	4.13684	592.906	564.339	560.24	547.568	531.915	540.86	528.188	534.599	
432.118	1328.38	4.79547	610.92	579.961	570.653	572.515	547.57	533.421	543.474	551.982	
432.323	1358.67	4.28646	620.773	579.243	589.255	567.377	549.95	557.737	567.377	559.999	
432.527	1387.24	6.05483	635.894	601.171	593.049	590.464	587.141	578.281	576.435	572.817	
432.732	1420.3	5.74322	652.991	609.88	607.3	601.402	580.759	593.661	569.331	587.025	
432.936	1448.67	6.74708	666.521	624.929	620.534	620.534	606.248	599.655	604.783	600.79	
433.14	1484.42	5.75327	681.598	637.078	635.25	636.712	619.167	610.76	605.278	612.277	
433.344	1517.35	4.64453	697.221	656.145	647.773	648.501	627.025	615.742	623.022	624.841	
433.549	1556.81	4.71114	714.352	687.507	674.784	658.789	646.43	651.882	645.339	638.796	
433.753	1583.12	7.84246	730.62	693.971	673.029	666.891	661.836	643.782	659.308	653.694	
433.957	1624.36	13.6029	749.751	709.469	699.011	681.34	685.307	667.275	671.242	667.329	
434.161	1660.23	21.9883	762.151	720.32	712.761	703.401	700.881	682.881	681.801	687.561	
434.365	1690	31.639	779.28	743.681	728.312	724.737	720.091	695.786	710.083	698.663	
434.57	1716.07	45.0208	793.152	748.723	726.411	729.952	721.806	720.036	716.494	709.783	
434.774	1753.7	55.8226	807.361	768.589	755.894	735.441	732.267	737.204	722.746	726.237	
434.978	1791.36	68.8365	828.495	796.674	771.723	756.612	746.42	730.255	733.418	742.449	
