#Changer LED: 1
#Wavelength [nm]	White Std. spectrum	Dark specetrum	Sample spectrum0[s]	Sample spectrum45.745[s]	Sample spectrum95.79[s]	Sample spectrum145.786[s]	Sample spectrum195.781[s]	Sample spectrum245.827[s]	Sample spectrum295.823[s]	Sample spectrum345.868[s]	Sample spectrum395.914[s]	Sample spectrum445.86[s]	Sample spectrum495.905[s]	Sample spectrum545.95[s]	Sample spectrum595.947[s]	Sample spectrum605.945[s]
391.784	24.8037	-1.03096	2.37987	0	8.55958	3.79463	2.06192	3.79463	5.96052	6.82687	4.22781	7.69322	5.09416	0	0.762392	2.28198	
391.993	24.1532	0.650212	5.06819	0	1.18772	0	3.3551	5.52247	1.18772	1.6212	9.42375	0	7.25637	9.85722	15.4924	6.18395	
392.202	24.8772	-0.295536	4.22834	0	4.66773	4.23312	7.2754	9.01385	0.321613	8.14463	7.71002	6.40618	8.14463	7.71002	5.10234	4.36915	
392.412	25.4321	0.517264	3.7424	1.25867	0	9.01763	2.12078	9.44868	2.55183	3.41394	8.58658	1.25867	0	9.01763	14.6213	3.46911	
392.621	24.1307	-1.82559	3.51102	1.18534	2.48315	0.320128	0	8.53962	0	3.34836	0.320128	9.83744	5.51139	3.78097	11.1353	3.27958	
392.83	25.4416	0.588846	3.8301	4.52026	2.78836	10.5819	0	2.78836	0	4.52026	0	3.65431	0	7.55108	4.52026	2.8585	
393.039	23.949	-2.11341	3.58759	0.883473	0.883473	3.04885	3.48192	6.51345	0.450398	1.31655	3.04885	0	11.2773	2.61577	11.7103	4.79847	
393.248	24.8448	-0.544805	4.80899	1.76413	2.19652	6.95275	1.76413	1.76413	4.79083	3.06129	6.08798	3.92606	1.76413	0.0345908	0.0345908	3.6649	
393.457	26.1335	0.304383	5.59543	0	0.878363	6.09636	0	0.0086966	6.09636	4.35703	8.27052	10.8795	7.40086	4.35703	0	5.37845	
393.666	24.9464	-0.435212	3.40727	5.5446	1.62769	9.89672	3.80375	6.41502	0	0	6.41502	2.49812	3.80375	2.93333	13.3784	5.18599	
393.876	25.0063	-2.2016	4.48727	2.40962	0	5.8767	0	8.9104	3.27639	8.9104	2.84301	14.5444	10.2106	9.34378	3.27639	5.36617	
