#Changer LED: 1
#Wavelength [nm]	White Std. spectrum	Dark specetrum	Sample spectrum0[s]	Sample spectrum1202.39[s]
441.088	2523.5	-0.616733	1508.05	1277.89	
441.291	2543.81	-0.0256675	1521.56	1288.91	
441.494	2555.14	1.46832	1526.93	1294.57	
441.698	2564.85	-0.0317966	1533.37	1300.26	
441.901	2590.85	1.09096	1547.77	1312.29	
442.104	2598.66	-0.222595	1545.3	1314.39	
442.307	2606.29	1.61819	1549.32	1324.13	
442.51	2613.2	-0.89988	1549.24	1327.42	
442.713	2619.66	4.76837e-09	1554.58	1327.63	
442.916	2621.68	2.67559	1547.63	1330.68	
443.12	2623.09	1.08536	1545.69	1331.36	
443.323	2611.63	0.81756	1538.54	1325.45	
443.526	2606.09	-0.551899	1530.3	1322.36	
443.729	2602.12	2.15931	1528.42	1316.72	
443.932	2593.62	0.219396	1513.71	1312.96	
444.134	2585.65	-1.53464	1507.01	1313.96	
444.337	2568.96	-0.168701	1493.35	1302.78	
444.54	2550.01	0.287034	1481.56	1294.05	
444.743	2524.17	-0.1305	1464.06	1277.09	
444.946	2504.88	0.63882	1448.38	1271.31	
445.149	2493.02	-0.323554	1437.65	1265.73	
445.352	2467.82	0.285523	1421.18	1251.15	
445.554	2445.75	-0.229646	1407.05	1239.24	
445.757	2423.14	0.52665	1385.72	1227.37	
445.96	2394.26	-0.179782	1371.24	1215.08	
446.162	2373.26	-1.3167	1356.84	1200.41	
446.365	2337.14	1.46624	1333.54	1185.49	
446.568	2311.73	-0.0681375	1311.73	1171.41	
446.77	2286.34	0.229348	1300.58	1158.24	
446.973	2248.22	-0.346177	1277.59	1141.45	
447.175	2220.21	-0.797777	1262.03	1120.82	
447.378	2183.35	-0.0185305	1235.91	1105.62	
447.58	2153.37	1.20693	1216.25	1085.02	
447.783	2126.78	0.217342	1197.68	1074.06	
447.985	2087.39	0.086725	1180.16	1053.06	
448.188	2062.58	0.565112	1160.86	1043.3	
448.39	2021.64	-0.0805394	1136.91	1019.96	
448.593	1993.47	0.384745	1118.31	1003.38	
448.795	1961.57	-0.111667	1101.84	989.742	
448.997	1926.65	0.341047	1082.03	977.301	
449.2	1894.65	0.440412	1068.97	957.416	
449.402	1876.12	-0.249225	1058.3	947.711	
449.604	1840.37	-0.0558963	1033.31	929.346	
449.806	1825.76	-0.412373	1028.46	921.74	
450.009	1796.61	0.124616	1011.18	901.44	
450.211	1764.68	0.541525	993.714	893.978	
450.413	1743.5	0.361587	984.73	879.309	
450.615	1723.71	-0.467519	970.155	869.69	
450.817	1702.13	0.0311827	956.207	859.374	
451.019	1684.75	-0.0812492	949.935	847.477	
451.221	1665	1.16097	935.02	837.96	
451.423	1647.43	0.0187757	926.68	830.423	
451.625	1628.08	2.12255	919.249	820.614	
451.827	1607.08	-0.49896	903.901	809.889	
452.029	1596.11	1.51827	903.347	804.304	
452.231	1582.72	-0.377047	894.452	797.824	
452.433	1566.2	2.07191	887.412	788.651	
452.635	1548.74	0.276192	875.563	779.649	
452.837	1535.81	0.0565402	873.692	770.098	
453.039	1523.64	-0.126026	859.16	767.497	
453.24	1503.62	-0.446283	852.745	753.997	
453.442	1492.46	0.0819346	846.422	750.075	
453.644	1479.67	-0.541788	840.086	744.076	
453.846	1469.81	0.769893	835.309	737.242	
454.047	1454.89	1.02198	827.836	731.673	
454.249	1452.28	-1.51583	823.535	725.735	
454.451	1439.94	0.734872	814.728	720.884	
