#Changer LED: 1
#Wavelength [nm]	White Std. spectrum	Dark specetrum	Sample spectrum0[s]	Sample spectrum95.091[s]	Sample spectrum125.088[s]
415.893	190.849	-1.10626	72.1302	66.8874	70.5498	
416.099	196.663	2.8983	73.8026	79.3232	73.1502	
416.305	202.776	-0.664791	78.8784	74.8494	76.7128	
416.512	208.652	0.816731	83.062	81.8016	80.995	
416.718	216.401	-0.883177	83.6024	85.2379	80.432	
416.924	221.585	0.963512	87.5667	79.4371	83.4517	
417.131	228.784	-1.02442	88.0346	90.1939	87.2562	
417.337	236.554	2.87696	90.344	88.0727	86.9119	
417.543	241.112	0.0150719	94.1364	91.8254	91.1974	
417.749	246.484	0.0902155	98.2648	96.9366	92.3506	
417.955	254.781	0.721611	100.038	99.6124	98.4097	
418.161	262.549	-0.0904742	105.893	99.7102	98.3028	
418.367	269.883	0.165979	107.457	99.4594	102.251	
418.574	274.185	-0.195744	109.002	104.008	104.585	
418.78	285.24	-0.795658	116.275	107.99	109.834	
418.986	291.654	1.77332	117.014	111.455	112.159	
419.192	299.287	-0.839229	119.407	112.578	116.056	
419.398	307.763	0.787621	124.974	112.327	120.935	
419.604	317.725	-0.524236	127.868	119.511	123.512	
419.809	324.981	1.14542	131.458	129.106	126.755	
420.015	333.865	-0.424244	135.801	131.963	129.867	
420.221	344.38	0.18276	140.692	125.716	131.808	
420.427	354.525	-0.328398	144.398	141.929	138.289	
420.633	364.147	0.81678	148.394	136.257	139.133	
420.839	373.76	0.396158	153.384	140.484	147.264	
421.044	383.609	-0.0992402	158.191	153.738	151.499	
421.25	393.324	-0.851104	159.924	140.394	152.629	
421.456	404.401	0.693029	169.663	168.749	160.092	
421.662	414.824	-1.19345	173.16	156.457	166.734	
421.867	425.469	-0.374237	178.61	165.779	168.198	
422.073	437.814	0.750443	179.466	174.003	174.412	
422.278	450.713	0.522326	187.52	177.714	178.354	
422.484	460.81	-1.25804	192.204	180.927	183.74	
422.69	471.595	-1.03951	195.316	182.297	187.469	
422.895	484.353	-1.17972	203.438	188.909	193.939	
423.101	494.022	-0.452345	208.503	205.564	198.791	
423.306	510.007	-1.68258	213.557	192.506	202.596	
423.512	523.535	0.162447	221.472	204.737	208.992	
423.717	534.209	-0.838705	226.72	206.868	215.819	
423.922	549.268	1.93097	231.951	218.254	219.181	
424.128	559.051	-0.322915	234.939	220.305	224.047	
424.333	576.638	0.0465143	241.952	238.231	229.832	
424.539	587.964	0.370284	246.177	239.62	237.254	
424.744	600.444	3.35784	256.705	234.294	242.791	
424.949	617.223	-0.185729	265.164	248.474	249.738	
425.154	633.412	0.08521	269.227	250.765	256.523	
425.36	647.327	-0.015482	275.32	260.973	261.205	
425.565	667.717	0.318167	285.554	264.032	270.861	
425.77	682.584	0.527805	290.363	274.606	276.728	
425.975	703.607	0.903849	298.662	272.845	285.39	
426.18	718.776	-1.13084	308.95	284.41	292.364	
426.385	735.499	1.38754	315.614	300.387	298.75	
426.591	755.837	-0.899629	320.696	304.841	309.118	
426.796	774.375	-0.0624704	331.694	314.203	316.103	
427.001	792.987	-0.0156114	340.348	320.08	326.636	
427.206	812.936	0.704518	351.088	318.419	331.178	
427.411	832.911	0.195554	361.027	339.959	340.22	
427.616	852.078	-0.235017	365.843	350.567	351.664	
427.821	872.082	0.0703733	376.565	350.944	359.806	
428.026	888.238	1.32954	385.278	360.708	363.274	
428.23	916.424	0.241967	396.293	368.61	377.17	
428.435	930.64	-0.918628	403.654	383.854	385.411	
428.64	946.133	0.534674	412.477	386.879	394.137	
428.845	972.224	1.84351	423.924	393.224	403.81	
429.05	990.013	-1.26361	432.783	400.14	408.641	
429.254	1017.17	-0.448217	444.791	420.165	422.895	
429.459	1035.84	0.00766938	451.45	425.988	430.36	
429.664	1068.08	0.913745	464.606	419.951	441.839	
429.869	1089.11	-0.890474	473.579	434.198	451.829	
430.073	1105.62	0.336024	480.463	454.701	455.821	
430.278	1124.05	1.74773	494.844	458.978	466.678	
430.483	1153.13	0.204724	503.696	479.812	480.873	
430.687	1176.53	-1.54171	514.867	478.188	488.038	
430.892	1202.6	1.39833	528.26	489.636	504.451	
