[HEADER]
Format	J&M ASCII Table
Comment	COA_01_P.00039_HAL03-noFilter_UVIR600um2-UV400um0.5_24mm
Date	25/09/2024 11:52:58
Order	Y (evenX)
TechType	UV
NumPoints	841
FirstX	304
LastX	1144
XType	nm
YType	Transmission
ZType	s
NumSubFile	61
Matrix	Z vs X
[LOGIN]
Name=JM
[INSTRUMENT]
Name=TIDAS S
Detector=MMS - ASPEN 97,5 kHz
Diodearray=256 Pixel
Serial#=39059
Calibrated=2016-03-14
Range=303.56-1144.49 [nm] (F0)

SWVersion=v3.22.6 (build 0)
[CONFIG]
ChannelName=Result
ChannelType=Normalized
[PARAMETER]
It=91.00
Aver=20
Norm=1
Range=304.0-1144.0 nm
Scan=Single
[TRIGGER]
Sweep=0
Scan=0
[DIO]
DigOut=0x0000
DigIn=0x0000
[DATA]
	00:00:00.000	00:00:23.207	00:00:46.417	00:01:09.608	00:01:32.798	00:01:55.993	00:02:19.191	00:02:42.381	00:03:05.571	00:03:28.765	00:03:51.951	00:04:15.148	00:04:38.334	00:05:01.528	00:05:24.711	00:05:47.897	00:06:11.086	00:06:34.278	00:06:57.466	00:07:20.658	00:07:43.845	00:08:07.038	00:08:30.230	00:08:53.418	00:09:16.613	00:09:39.800	00:10:02.989	00:10:26.180	00:10:49.375	00:11:12.569	00:11:35.762	00:11:58.958	00:12:22.149	00:12:45.341	00:13:08.536	00:13:31.727	00:13:54.919	00:14:18.110	00:14:41.308	00:15:04.501	00:15:27.692	00:15:50.883	00:16:14.079	00:16:37.274	00:17:00.470	00:17:23.667	00:17:46.860	00:18:10.053	00:18:33.244	00:18:56.439	00:19:19.629	00:19:42.820	00:20:06.009	00:20:29.211	00:20:52.392	00:21:15.577	00:21:38.765	00:22:01.956	00:22:25.139	00:22:48.327	00:23:11.521
715	100.009644	100.000534	100.003624	100.001526	100.002968	100.000595	100.00589	100.002373	100.005684	100.003242	100.007034	100.005852	100.003372	100.006279	100.009262	100.011131	100.009941	100.012184	100.009285	100.013855	100.011337	100.010918	100.009895	100.007484	100.00827	100.011566	100.009445	100.010063	100.014709	100.012421	100.013176	100.012184	100.010803	100.013374	100.009872	100.013397	100.009491	100.005554	100.006676	100.009109	100.012146	100.013603	100.013588	100.009453	100.006554	100.012878	100.010239	100.011658	100.011238	100.011017	100.010681	100.009628	100.01075	100.011932	100.009514	100.011078	100.013992	100.011078	100.01577	100.012375	100.011841
716	100.0093	99.99955	100.003937	99.998291	100.002205	99.999695	100.004997	100.000908	100.00563	100.003662	100.006554	100.005875	100.003136	100.005707	100.008186	100.010658	100.009521	100.01297	100.0093	100.013557	100.010933	100.010773	100.008224	100.0075	100.007713	100.011002	100.007805	100.010216	100.014641	100.012337	100.012604	100.012573	100.010155	100.014236	100.010147	100.012169	100.00827	100.005257	100.006882	100.008919	100.013145	100.012955	100.013283	100.008324	100.006195	100.014946	100.009064	100.011948	100.010445	100.011719	100.010178	100.010002	100.010002	100.011909	100.007568	100.011024	100.013672	100.011353	100.015343	100.011871	100.011948
717	100.00956	99.999771	100.00396	99.996819	100.001595	100.000023	100.005295	100.00074	100.006439	100.004448	100.006531	100.006088	100.00322	100.005554	100.007889	100.010124	100.009155	100.013542	100.009331	100.01342	100.011063	100.010918	100.007561	100.008141	100.008156	100.010109	100.00769	100.010216	100.013603	100.01255	100.01297	100.013077	100.010147	100.014626	100.011101	100.011421	100.008072	100.005341	100.007103	100.009216	100.014175	100.012352	100.012924	100.008377	100.006935	100.015625	100.008896	100.012444	100.010109	100.012077	100.01001	100.009964	100.010063	100.012398	100.007034	100.011147	100.014076	100.011673	100.015022	100.01149	100.012611
718	100.010597	100.00148	100.003662	99.997536	100.001144	100.001892	100.00708	100.002182	100.008347	100.005684	100.007042	100.006508	100.003708	100.005928	100.008568	100.009499	100.008842	100.013863	100.009407	100.013474	100.011894	100.011421	100.008141	100.009598	100.00985	100.008797	100.009476	100.01001	100.011398	100.013145	100.01445	100.013695	100.01091	100.014473	100.012886	100.011253	100.009132	100.00589	100.007317	100.01017	100.015244	100.011787	100.01252	100.009933	100.009064	100.014565	100.010025	100.013206	100.010368	100.012032	100.010262	100.009476	100.011101	100.013496	100.008247	100.011459	100.01535	100.012039	100.014862	100.011269	100.013985
719	100.011635	100.003197	100.003372	99.998253	100.000702	100.003769	100.008858	100.003624	100.010254	100.006927	100.007568	100.00695	100.004181	100.00631	100.009239	100.008881	100.008522	100.014183	100.009476	100.013519	100.012718	100.011909	100.008728	100.011063	100.011551	100.007484	100.011269	100.009811	100.009193	100.013748	100.015953	100.01432	100.011673	100.014305	100.014687	100.011101	100.010208	100.006439	100.007545	100.011108	100.016319	100.011238	100.012115	100.011482	100.011185	100.013496	100.011154	100.013985	100.01062	100.011993	100.010529	100.00898	100.012138	100.014587	100.009468	100.01178	100.01664	100.012421	100.014709	100.011047	100.01535
720	100.01265	100.004646	100.003036	99.99884	100.00032	100.005463	100.010284	100.004997	100.011826	100.007736	100.007965	100.007233	100.004646	100.006676	100.009872	100.008408	100.008408	100.014404	100.009499	100.013588	100.013412	100.012276	100.009171	100.012314	100.012993	100.006523	100.012718	100.009689	100.007462	100.014175	100.017097	100.014732	100.012436	100.014008	100.016212	100.010941	100.011101	100.007042	100.00769	100.01178	100.017227	100.010704	100.011703	100.012802	100.013039	100.012444	100.012314	100.014626	100.01091	100.012001	100.010704	100.008682	100.013016	100.015472	100.010506	100.012039	100.017693	100.01284	100.01458	100.010811	100.016533
721	100.013374	100.004021	100.002411	99.998451	100.000534	100.005768	100.008835	100.005699	100.010658	100.005188	100.007401	100.006462	100.004921	100.007011	100.010063	100.008987	100.009857	100.013802	100.009155	100.013779	100.01297	100.011589	100.008476	100.012032	100.012398	100.008186	100.01162	100.010094	100.009369	100.013306	100.015411	100.013565	100.013145	100.012566	100.015724	100.010895	100.010658	100.00808	100.007271	100.010216	100.016762	100.010323	100.011299	100.01236	100.012901	100.011528	100.013718	100.014206	100.011429	100.012466	100.010216	100.009933	100.012733	100.01458	100.010124	100.011894	100.01693	100.013519	100.014687	100.01059	100.016258
722	100.014114	100.003387	100.001778	99.998055	100.000748	100.006081	100.007401	100.006401	100.009476	100.002625	100.006844	100.005684	100.005211	100.007339	100.010239	100.009575	100.011322	100.013222	100.008797	100.013969	100.012527	100.01091	100.007797	100.011742	100.011803	100.00985	100.010529	100.010506	100.011276	100.012436	100.013733	100.012413	100.013855	100.011124	100.015213	100.010849	100.010216	100.009117	100.006851	100.008652	100.016296	100.009941	100.010887	100.011932	100.012764	100.010597	100.015114	100.013802	100.011955	100.012932	100.00975	100.011169	100.012444	100.013687	100.009743	100.011757	100.016151	100.014198	100.014793	100.010361	100.015976
723	100.014854	100.002754	100.001144	99.997673	100.000969	100.006378	100.005959	100.007103	100.008308	100.000061	100.006271	100.004898	100.00547	100.00769	100.010445	100.010155	100.012779	100.012627	100.008438	100.01416	100.012085	100.010231	100.007103	100.011444	100.011215	100.011528	100.009415	100.010895	100.013184	100.011574	100.012054	100.011238	100.014557	100.009689	100.014709	100.010788	100.009766	100.010155	100.006447	100.007095	100.015816	100.00956	100.010475	100.011482	100.012627	100.009682	100.016525	100.013397	100.012482	100.013397	100.009277	100.012421	100.012146	100.012794	100.009361	100.011612	100.015388	100.014877	100.014893	100.010132	100.015678
724	100.013672	100.002357	100.001038	99.999092	100.000824	100.005463	100.004997	100.006332	100.008247	100.001289	100.005959	100.004578	100.00502	100.007454	100.009369	100.009727	100.011208	100.012054	100.008034	100.012695	100.011299	100.010452	100.006592	100.010559	100.009407	100.01075	100.008598	100.010086	100.012161	100.010368	100.012421	100.010208	100.013824	100.009308	100.012794	100.010506	100.008842	100.008842	100.006142	100.005424	100.013206	100.008331	100.010147	100.010254	100.011292	100.008904	100.015388	100.011459	100.010391	100.012329	100.008308	100.011017	100.011299	100.011337	100.007568	100.009956	100.014687	100.01358	100.013802	100.010361	100.013481
725	100.011948	100.002029	100.00106	100.001038	100.000572	100.004181	100.004181	100.00515	100.008484	100.003586	100.005722	100.004349	100.004349	100.007057	100.00795	100.009048	100.008789	100.011482	100.007607	100.010765	100.010445	100.010941	100.006142	100.009499	100.007263	100.0093	100.007881	100.008926	100.010323	100.009071	100.013367	100.009201	100.012718	100.009216	100.010468	100.010132	100.007782	100.006882	100.005867	100.003731	100.010002	100.006889	100.00985	100.008797	100.009628	100.008186	100.013542	100.009094	100.007584	100.010811	100.007233	100.008865	100.010315	100.009743	100.005386	100.007858	100.014046	100.011734	100.012383	100.010727	100.010765
726	100.010216	100.001694	100.001083	100.002968	100.00032	100.002907	100.003365	100.003967	100.008736	100.00589	100.00547	100.00415	100.003685	100.00666	100.006523	100.008347	100.006363	100.01091	100.007187	100.00882	100.00956	100.011429	100.005684	100.008438	100.005104	100.007858	100.007156	100.007782	100.008476	100.007774	100.014305	100.008202	100.011612	100.009132	100.008133	100.009773	100.006721	100.004913	100.005592	100.002037	100.006805	100.005424	100.009552	100.007355	100.007965	100.007454	100.011696	100.006737	100.004753	100.0093	100.006142	100.006721	100.009308	100.008133	100.003204	100.005783	100.013374	100.00988	100.010971	100.011086	100.008049
727	100.009155	100.001312	100.001274	100.003906	100.000404	100.002327	100.00267	100.003418	100.008713	100.006927	100.005386	100.004364	100.003624	100.00621	100.005844	100.007942	100.005043	100.010422	100.007332	100.008118	100.009109	100.010918	100.004997	100.007225	100.004051	100.006882	100.006775	100.006912	100.007584	100.007118	100.013199	100.007629	100.010384	100.0093	100.006828	100.009285	100.006577	100.004219	100.005768	100.001869	100.005249	100.005112	100.00882	100.006172	100.007339	100.00676	100.010765	100.00502	100.003647	100.008347	100.0056	100.006081	100.008568	100.00708	100.00238	100.004829	100.012985	100.008812	100.010208	100.010612	100.006607
728	100.008896	100.000854	100.001678	100.003647	100.000854	100.002579	100.002083	100.003647	100.008354	100.006424	100.005486	100.005089	100.004303	100.005676	100.006065	100.007889	100.005051	100.01004	100.008156	100.008919	100.009178	100.009201	100.004005	100.005806	100.004326	100.006447	100.006805	100.006378	100.00782	100.007248	100.009605	100.007584	100.009026	100.009796	100.006775	100.008621	100.007523	100.005081	100.006508	100.003578	100.005707	100.006187	100.007591	100.005325	100.00795	100.006104	100.010933	100.004089	100.004593	100.00808	100.005737	100.007271	100.008133	100.006699	100.003204	100.005257	100.012901	100.008667	100.010239	100.009109	100.006699
729	100.008621	100.000404	100.002075	100.003372	100.00132	100.002815	100.001511	100.003853	100.007996	100.005898	100.005577	100.005829	100.004959	100.005127	100.006271	100.007835	100.005051	100.009644	100.00898	100.009705	100.009239	100.007477	100.003006	100.004387	100.004616	100.006035	100.006828	100.005829	100.008072	100.00737	100.005997	100.007538	100.007668	100.010284	100.006721	100.00795	100.008461	100.005928	100.007233	100.005272	100.006165	100.007248	100.00634	100.004486	100.00856	100.005432	100.011086	100.003143	100.005531	100.007805	100.005852	100.008453	100.007675	100.00631	100.004028	100.005684	100.012817	100.008514	100.010277	100.007607	100.006783
730	100.008537	99.999954	100.002304	100.002884	100.001701	100.002983	100.00106	100.004089	100.007538	100.005547	100.00576	100.006447	100.005424	100.004753	100.006607	100.007782	100.005066	100.0093	100.009659	100.010361	100.009071	100.006035	100.002197	100.003136	100.004921	100.005745	100.006828	100.005341	100.00827	100.007454	100.003029	100.007378	100.00647	100.010391	100.006638	100.007523	100.009247	100.006485	100.007858	100.006577	100.006378	100.007973	100.005379	100.00367	100.00898	100.004784	100.011047	100.002586	100.006317	100.007507	100.005951	100.009224	100.007126	100.005936	100.004707	100.006119	100.012505	100.008224	100.01017	100.006187	100.006775
731	100.009827	99.999557	100.001274	100.000786	100.001617	100.002518	100.001488	100.004425	100.006317	100.006317	100.006577	100.006363	100.004372	100.005638	100.007774	100.007721	100.005234	100.009308	100.009224	100.009903	100.007164	100.006691	100.002731	100.003174	100.0056	100.006508	100.006531	100.005219	100.008163	100.007317	100.0047	100.006531	100.006531	100.007835	100.006401	100.008736	100.008835	100.004936	100.007721	100.004936	100.004807	100.006248	100.006416	100.003136	100.007942	100.004242	100.009689	100.004837	100.005928	100.006935	100.005829	100.00695	100.005959	100.005737	100.004349	100.006577	100.010635	100.006905	100.008987	100.005516	100.005928
732	100.011101	99.999153	100.000237	99.998688	100.001526	100.00206	100.001923	100.004753	100.005112	100.007072	100.007401	100.006279	100.003304	100.006523	100.008919	100.007668	100.005379	100.009308	100.008812	100.009453	100.005257	100.007317	100.003281	100.003197	100.006271	100.007271	100.006233	100.005104	100.008034	100.007164	100.006378	100.005676	100.006592	100.005249	100.006165	100.009964	100.008408	100.003395	100.007568	100.003304	100.003227	100.004517	100.007454	100.002579	100.006912	100.003693	100.008331	100.00708	100.005531	100.006355	100.005707	100.004669	100.004768	100.005508	100.003983	100.007034	100.008751	100.005554	100.007805	100.004852	100.005081
733	100.012398	99.998764	99.999199	99.99659	100.001434	100.00161	100.00235	100.005089	100.003899	100.007843	100.008224	100.006187	100.002251	100.007416	100.010086	100.007614	100.005547	100.009308	100.008392	100.00901	100.003342	100.007973	100.003838	100.003227	100.00695	100.008049	100.005936	100.004982	100.007927	100.007019	100.008057	100.004837	100.00666	100.00267	100.005928	100.011192	100.007988	100.001846	100.007423	100.001656	100.001648	100.002792	100.008484	100.002037	100.00589	100.003159	100.006958	100.009346	100.00515	100.005783	100.005592	100.002411	100.003586	100.005318	100.003624	100.0075	100.006882	100.004234	100.00663	100.004196	100.004234
734	100.011696	99.999176	99.999344	99.997368	100.000954	100.001572	100.001976	100.003983	100.004578	100.006714	100.006248	100.005112	100.002777	100.00676	100.009178	100.007393	100.006058	100.009727	100.007782	100.008835	100.003395	100.006798	100.00441	100.004494	100.006355	100.007538	100.00663	100.004723	100.006226	100.006393	100.009132	100.004852	100.006088	100.003777	100.007294	100.010345	100.00769	100.00116	100.006294	100.001549	100.002609	100.002548	100.007652	100.001228	100.005135	100.002632	100.00621	100.00795	100.004875	100.006577	100.005089	100.001884	100.004211	100.004021	100.00386	100.007416	100.007591	100.004509	100.006317	100.00415	100.004578
735	100.010452	99.999817	99.999802	99.998924	100.000381	100.001617	100.001396	100.002502	100.005783	100.005066	100.003517	100.003792	100.003723	100.005707	100.007736	100.007118	100.006676	100.010262	100.007126	100.008713	100.003983	100.005112	100.004997	100.006088	100.005409	100.006691	100.007584	100.004425	100.004089	100.005638	100.010063	100.005104	100.005325	100.005898	100.009109	100.008965	100.007423	100.000702	100.004898	100.001862	100.004257	100.002708	100.006332	100.000343	100.004486	100.002121	100.0056	100.005592	100.004639	100.007759	100.004494	100.001816	100.005318	100.002434	100.004257	100.007179	100.00901	100.005211	100.006233	100.00428	100.005257
736	100.009216	100.000465	100.000259	100.000473	99.999802	100.001694	100.000824	100.001015	100.006989	100.003433	100.000778	100.002441	100.004669	100.004646	100.006279	100.006851	100.007294	100.010803	100.006462	100.008606	100.004562	100.003448	100.005577	100.00769	100.004471	100.005852	100.008537	100.004135	100.001968	100.00489	100.011002	100.005356	100.004578	100.008011	100.010918	100.007568	100.007164	100.000252	100.003494	100.002167	100.005928	100.002861	100.004997	99.999458	100.003815	100.001595	100.004997	100.00322	100.004402	100.008926	100.003883	100.001755	100.006424	100.000854	100.004662	100.00695	100.010429	100.005928	100.006149	100.00441	100.005936
737	100.008751	100.000465	100.000252	100.00148	99.999031	100.001381	100.00061	100.000786	100.007156	100.002548	99.99971	100.00193	100.004539	100.004265	100.004997	100.006119	100.006821	100.010338	100.00576	100.008919	100.005516	100.002739	100.005615	100.007607	100.004051	100.005684	100.008011	100.004089	100.001488	100.004616	100.010742	100.004944	100.003662	100.00901	100.010872	100.006104	100.006165	99.999817	100.003136	100.001785	100.005898	100.002983	100.004219	99.999695	100.00296	100.001053	100.004234	100.001823	100.003258	100.00856	100.003517	100.00119	100.006676	100.000313	100.004105	100.005791	100.010239	100.0056	100.005981	100.00322	100.005447
738	100.009193	99.999741	99.999702	100.001816	99.998055	100.000618	100.000824	100.002075	100.006081	100.002586	100.000618	100.002396	100.003143	100.004707	100.003883	100.004852	100.005051	100.008713	100.004997	100.009743	100.006905	100.003174	100.004974	100.005577	100.004242	100.00634	100.005722	100.004372	100.00296	100.004936	100.009117	100.003769	100.002563	100.00869	100.008621	100.004555	100.004303	99.999413	100.004005	100.000595	100.003922	100.003052	100.004105	100.001266	100.001846	100.000465	100.003258	100.001572	100.00106	100.006378	100.003433	100.000023	100.005913	100.000977	100.002396	100.003563	100.008133	100.004089	100.005722	100.000504	100.003601
739	100.009659	99.999008	99.999161	100.002167	99.99707	99.999855	100.001053	100.003387	100.005028	100.002632	100.001549	100.002876	100.00174	100.00515	100.0028	100.003578	100.003288	100.007072	100.004257	100.010559	100.008308	100.003624	100.004349	100.003525	100.004448	100.007011	100.003433	100.004662	100.004448	100.005257	100.007477	100.002586	100.00148	100.008377	100.006378	100.003006	100.002441	99.999023	100.00489	99.999413	100.001953	100.00312	100.00399	100.002838	100.000763	99.999901	100.002289	100.00135	99.998856	100.004181	100.003365	99.998871	100.005173	100.001671	100.000679	100.001335	100.006042	100.002563	100.005463	99.99778	100.001732
740	100.010155	99.99826	99.998856	100.002457	99.996368	99.999275	100.001404	100.004471	100.004211	100.002693	100.002411	100.003304	100.00061	100.005554	100.001999	100.002762	100.001892	100.005867	100.003731	100.011192	100.009331	100.004051	100.003906	100.002052	100.004723	100.007591	100.00174	100.004791	100.005867	100.005531	100.006081	100.001953	100.000801	100.008133	100.004448	100.001923	100.000908	99.99865	100.005554	99.998268	100.000313	100.003372	100.00399	100.004211	99.999741	99.999535	100.001617	100.001106	99.997231	100.002304	100.003304	99.998039	100.004517	100.002434	99.999222	99.999741	100.004326	100.001335	100.005295	99.995735	100.00013
741	100.011047	99.997482	100.000237	100.002434	99.997635	99.999954	100.002708	100.00428	100.004982	100.002922	100.002739	100.00354	100.001312	100.005722	100.003242	100.005188	100.003014	100.007645	100.004829	100.010612	100.007805	100.004494	100.004784	100.004364	100.005569	100.007675	100.004158	100.003883	100.006805	100.005516	100.00634	100.005135	100.002991	100.008369	100.00473	100.004089	100.001564	99.998489	100.004921	99.997559	100.001083	100.004829	100.004707	100.004288	99.999268	100.000679	100.003036	100.001022	99.999535	100.002579	100.003433	99.999519	100.004555	100.003731	99.999496	100.002419	100.005272	100.002037	100.005768	99.998383	100.000381
742	100.011948	99.996696	100.001617	100.002411	99.998894	100.000633	100.004005	100.004066	100.005768	100.003136	100.00309	100.003754	100.002029	100.00589	100.004494	100.007607	100.004128	100.009415	100.005913	100.01001	100.006279	100.004936	100.005661	100.006699	100.006416	100.007759	100.006569	100.00296	100.007751	100.005493	100.006607	100.008331	100.005196	100.008598	100.00502	100.006256	100.002205	99.998322	100.00428	99.996834	100.001846	100.006279	100.005432	100.004349	99.998802	100.001823	100.004471	100.000931	100.001846	100.002861	100.003563	100.000999	100.004593	100.005043	99.999771	100.005112	100.006195	100.002754	100.006248	100.001022	100.000633
743	100.01284	99.995918	100.003029	100.00238	100.000168	100.001312	100.005318	100.00386	100.006554	100.003365	100.003448	100.003983	100.002754	100.006065	100.005745	100.010048	100.005257	100.011215	100.007019	100.009415	100.004753	100.005386	100.006546	100.009033	100.007271	100.007843	100.009026	100.002037	100.00869	100.00547	100.006866	100.011551	100.007416	100.008842	100.005302	100.008453	100.002861	99.998169	100.003639	99.996117	100.002632	100.007759	100.006165	100.004433	99.998337	100.002983	100.005913	100.000847	100.004181	100.003143	100.003693	100.002495	100.004646	100.006355	100.000046	100.007835	100.007156	100.003479	100.006721	100.003708	100.000885
744	100.011848	99.996719	100.002632	100.001953	100.000572	100.00132	100.004921	100.003365	100.006081	100.003387	100.002846	100.003815	100.001732	100.005066	100.005577	100.009743	100.005806	100.009453	100.006279	100.008621	100.004555	100.005234	100.006607	100.008156	100.006462	100.006187	100.008476	100.001648	100.007416	100.005089	100.007141	100.009773	100.006737	100.007782	100.005325	100.008163	100.002579	99.997589	100.002846	99.996284	100.002541	100.007881	100.00634	100.003281	99.998512	100.003311	100.005592	100.001053	100.003769	100.003288	100.00341	100.002396	100.003136	100.005379	99.999634	100.007072	100.006783	100.003075	100.006805	100.003304	100.001251
745	100.010384	99.997932	100.001801	100.001434	100.000748	100.001167	100.004089	100.002762	100.005295	100.003372	100.002014	100.00354	100.000259	100.003769	100.005066	100.008736	100.006233	100.006798	100.005066	100.007759	100.004684	100.004936	100.00647	100.006462	100.005219	100.004066	100.007187	100.001358	100.005554	100.004601	100.007401	100.006744	100.005302	100.006401	100.00528	100.007233	100.002052	99.996895	100.002014	99.996681	100.002228	100.007652	100.006393	100.001816	99.998848	100.003448	100.004829	100.001335	100.002647	100.003387	100.003006	100.001892	100.001236	100.00383	99.999031	100.005424	100.006081	100.002396	100.006798	100.002121	100.001671
746	100.008919	99.999146	100.000969	100.000908	100.000938	100.001015	100.003258	100.002197	100.004494	100.003349	100.001167	100.003281	99.998795	100.002457	100.004555	100.007736	100.00666	100.004128	100.00386	100.006912	100.004829	100.004646	100.006332	100.004753	100.00399	100.001953	100.005898	100.001083	100.003693	100.004128	100.00769	100.003708	100.003883	100.00502	100.005249	100.006332	100.001526	99.996201	100.001167	99.997078	100.001945	100.007423	100.006439	100.000359	99.999199	100.003578	100.004066	100.001617	100.001526	100.003494	100.002609	100.001404	99.999336	100.002289	99.998436	100.003792	100.005379	100.001717	100.006798	100.000938	100.002075
747	100.008537	99.999687	100.001205	100.001106	100.001289	100.00161	100.003052	100.002029	100.004807	100.003197	100.000977	100.003365	99.998825	100.001823	100.004402	100.006721	100.006912	100.003883	100.003326	100.006714	100.005653	100.00489	100.006439	100.003792	100.003365	100.001907	100.004936	100.000671	100.003113	100.00441	100.007675	100.003098	100.002922	100.005127	100.005463	100.005463	100.001701	99.996422	100.001251	99.997711	100.001572	100.006882	100.006256	100.000122	100.000061	100.003876	100.004601	100.001785	100.001976	100.003967	100.003563	100.001312	99.999512	100.002411	99.999077	100.002876	100.00563	100.002037	100.006416	100.000343	100.002625
748	100.009392	99.999466	100.002655	100.002159	100.001801	100.003036	100.003578	100.00235	100.006363	100.002899	100.001526	100.003838	100.000557	100.001968	100.004669	100.005699	100.006958	100.006393	100.003525	100.007248	100.007248	100.00576	100.006805	100.003647	100.003395	100.004181	100.004364	100.000107	100.003983	100.005592	100.007355	100.005257	100.002502	100.00695	100.005981	100.004662	100.002693	99.997711	100.002357	99.998627	100.001129	100.005997	100.005806	100.001251	100.001503	100.004364	100.006638	100.001823	100.004196	100.004868	100.006035	100.001671	100.002037	100.004448	100.001129	100.002792	100.006935	100.003494	100.005661	100.000404	100.003326
749	100.010239	99.999222	100.004112	100.003204	100.002304	100.004456	100.004089	100.002655	100.007927	100.002586	100.002052	100.004326	100.002289	100.002083	100.004936	100.004669	100.007019	100.008896	100.003723	100.007774	100.008842	100.00663	100.007164	100.003502	100.003433	100.006462	100.003769	99.999542	100.004829	100.006775	100.007019	100.007416	100.002052	100.008759	100.006508	100.003853	100.003685	99.999001	100.003471	99.999527	100.000694	100.005104	100.005341	100.00238	100.00296	100.004852	100.008682	100.001862	100.006416	100.00576	100.008514	100.001999	100.004562	100.00647	100.003174	100.002693	100.008247	100.004974	100.00489	100.000465	100.004028
750	100.010918	99.999069	100.005257	100.004257	100.002548	100.005463	100.004494	100.002922	100.009003	100.002205	100.002686	100.004623	100.003609	100.002312	100.005127	100.003799	100.007019	100.010857	100.00415	100.008354	100.01001	100.007462	100.007416	100.003471	100.003494	100.008324	100.003304	99.999313	100.005707	100.007736	100.006783	100.009201	100.001884	100.010216	100.007187	100.003242	100.004593	100.000343	100.004372	100.00032	100.000572	100.004486	100.004974	100.003555	100.004158	100.005402	100.010239	100.002052	100.008156	100.006569	100.010368	100.00248	100.006714	100.008156	100.004974	100.002907	100.009552	100.006378	100.004372	100.000908	100.004623
751	100.010429	99.999153	100.004318	100.00515	100.001183	100.003754	100.004128	100.002609	100.00695	100.001312	100.003601	100.003777	100.002289	100.002907	100.004684	100.003777	100.00666	100.0093	100.005783	100.009132	100.008415	100.007965	100.006828	100.004074	100.003525	100.007454	100.003502	100.001122	100.006416	100.007156	100.006889	100.008598	100.003181	100.009323	100.008667	100.003723	100.004852	100.001999	100.003967	100.00029	100.002327	100.005508	100.00502	100.0047	100.003723	100.006233	100.008667	100.003006	100.006775	100.006714	100.008324	100.003563	100.006271	100.0075	100.004982	100.004723	100.010513	100.007309	100.005402	100.003517	100.004448
752	100.009964	99.999245	100.003365	100.006065	99.999817	100.002037	100.003746	100.002289	100.004898	100.00042	100.004539	100.00293	100.000938	100.003525	100.004257	100.003754	100.006294	100.007721	100.007423	100.009941	100.006821	100.008461	100.006248	100.0047	100.003578	100.006577	100.003708	100.002945	100.007141	100.006554	100.007011	100.007988	100.004509	100.00843	100.01017	100.004219	100.005112	100.00367	100.003578	100.000252	100.004089	100.006554	100.005066	100.005867	100.003288	100.007095	100.007103	100.003967	100.005379	100.006866	100.006279	100.004662	100.005844	100.006851	100.004997	100.006554	100.011513	100.008263	100.006447	100.006149	100.004265
753	100.009476	99.999344	100.002419	100.006989	99.998444	100.00032	100.003372	100.001976	100.002838	99.999527	100.005493	100.002083	99.999603	100.004158	100.003815	100.003746	100.005936	100.006165	100.009094	100.010742	100.005211	100.00898	100.005661	100.005325	100.003609	100.005707	100.003906	100.004791	100.007866	100.005974	100.007126	100.007378	100.005844	100.007523	100.011681	100.004707	100.005386	100.005356	100.003174	100.000229	100.005867	100.007591	100.005112	100.007042	100.002861	100.00795	100.005516	100.004944	100.00399	100.007011	100.004219	100.005768	100.005409	100.00621	100.00502	100.008415	100.01252	100.009224	100.007484	100.008797	100.004089
754	100.008713	99.998695	100.000992	100.0047	99.998398	99.998734	100.002838	100.002693	100.002563	100.000534	100.004211	100.002419	99.999931	100.003937	100.003792	100.004349	100.005699	100.005173	100.008629	100.010208	100.005051	100.008774	100.004593	100.004639	100.004471	100.005486	100.003777	100.004265	100.006927	100.005783	100.006721	100.007523	100.005806	100.007225	100.009727	100.004601	100.005531	100.004044	100.001976	100.000038	100.005447	100.006821	100.004593	100.007095	100.002441	100.006035	100.004486	100.003853	100.00383	100.006271	100.003563	100.00502	100.005745	100.00589	100.004684	100.007523	100.011314	100.0075	100.007019	100.007996	100.003777
755	100.007866	99.997887	99.999443	100.001678	99.99865	99.997185	100.002274	100.003639	100.002708	100.001999	100.002411	100.003052	100.000641	100.003525	100.003876	100.005112	100.005493	100.004318	100.00769	100.009369	100.005234	100.00843	100.00341	100.003662	100.005531	100.005409	100.003563	100.00322	100.005592	100.005676	100.006195	100.007835	100.005486	100.007057	100.006989	100.004364	100.005653	100.002052	100.000595	99.999809	100.004532	100.005615	100.003922	100.006905	100.002029	100.003471	100.003555	100.002274	100.003937	100.005325	100.00322	100.003838	100.006248	100.005653	100.004288	100.005997	100.009621	100.005173	100.00621	100.006416	100.003448
756	100.007019	99.99707	99.997887	99.99865	99.998901	99.995621	100.001701	100.004601	100.002846	100.003456	100.00061	100.003685	100.001358	100.003136	100.00396	100.005867	100.005295	100.003456	100.006744	100.008537	100.005424	100.008072	100.002228	100.00267	100.006592	100.005325	100.003349	100.002167	100.004257	100.005569	100.005676	100.008156	100.00515	100.006889	100.004234	100.004128	100.005783	100.000061	99.999207	99.99958	100.003601	100.004402	100.003265	100.006699	100.001617	100.000893	100.002632	100.000702	100.004051	100.004372	100.002884	100.002655	100.00676	100.005409	100.003883	100.004456	100.007904	100.002823	100.005386	100.004814	100.003098
