[HEADER]
Format	J&M ASCII Table
Comment	COA_01_P.00039_HAL03-noFilter_UVIR600um2-UV400um0.5_24mm
Date	25/09/2024 11:25:28
Order	Y (evenX)
TechType	UV
NumPoints	841
FirstX	304
LastX	1144
XType	nm
YType	Transmission
ZType	s
NumSubFile	61
Matrix	Z vs X
[LOGIN]
Name=JM
[INSTRUMENT]
Name=TIDAS S
Detector=MMS - ASPEN 97,5 kHz
Diodearray=256 Pixel
Serial#=39059
Calibrated=2016-03-14
Range=303.56-1144.49 [nm] (F0)

SWVersion=v3.22.6 (build 0)
[CONFIG]
ChannelName=Result
ChannelType=Normalized
[PARAMETER]
It=91.00
Aver=20
Norm=1
Range=304.0-1144.0 nm
Scan=Single
[TRIGGER]
Sweep=0
Scan=0
[DIO]
DigOut=0x0000
DigIn=0x0000
[DATA]
	00:00:00.000	00:00:23.220	00:00:46.444	00:01:09.632	00:01:32.821	00:01:56.011	00:02:19.207	00:02:42.403	00:03:05.590	00:03:28.776	00:03:51.970	00:04:15.167	00:04:38.356	00:05:01.549	00:05:24.740	00:05:47.925	00:06:11.115	00:06:34.307	00:06:57.497	00:07:20.692	00:07:43.882	00:08:07.082	00:08:30.264	00:08:53.453	00:09:16.645	00:09:39.838	00:10:03.028	00:10:26.222	00:10:49.413	00:11:12.603	00:11:35.799	00:11:58.990	00:12:22.171	00:12:45.359	00:13:08.553	00:13:31.742	00:13:54.934	00:14:18.123	00:14:41.309	00:15:04.490	00:15:27.682	00:15:50.874	00:16:14.064	00:16:37.254	00:17:00.444	00:17:23.632	00:17:46.832	00:18:10.014	00:18:33.200	00:18:56.386	00:19:19.570	00:19:42.757	00:20:05.954	00:20:29.145	00:20:52.335	00:21:15.529	00:21:38.715	00:22:01.906	00:22:25.092	00:22:48.284	00:23:11.473
918	99.990051	99.980431	99.97039	99.986389	100.000252	99.984886	99.961075	99.984291	99.971756	99.99527	99.997841	99.987457	99.982307	99.988441	99.995193	99.984985	99.998238	99.983635	99.970833	99.985939	99.995598	99.998436	99.99379	99.988762	99.996201	99.986908	99.990807	99.979248	99.998344	99.997696	99.981903	99.983093	99.977692	99.99688	99.981491	99.974892	99.985344	99.980942	99.986908	99.988235	99.992027	99.970848	99.98246	99.982307	99.966881	99.982338	99.982994	99.976891	99.986229	99.977966	99.979492	99.965393	99.980614	99.981834	99.981102	99.980675	99.971367	99.979248	99.966141	99.987122	99.976196
919	99.986412	99.980492	99.967972	99.984779	99.99678	99.984322	99.958496	99.98616	99.972359	99.991364	100.001038	99.985321	99.980286	99.988159	99.992477	99.984955	99.998451	99.983307	99.969879	99.982658	99.993721	99.999168	99.994751	99.987144	99.994637	99.986603	99.988327	99.977531	99.995995	99.995445	99.977898	99.977753	99.979706	99.996986	99.979309	99.970863	99.986687	99.979622	99.985222	99.986031	99.990784	99.96714	99.979759	99.981552	99.962967	99.976547	99.980698	99.977493	99.984009	99.975967	99.977287	99.962082	99.976799	99.979477	99.980858	99.978081	99.971237	99.9758	99.961327	99.981354	99.974174
920	99.983757	99.983292	99.973701	99.985245	99.989967	99.990326	99.968636	99.996056	99.980804	99.992661	100.00322	99.991821	99.984291	99.990852	99.994522	99.989029	99.998413	99.988815	99.976357	99.98188	99.996742	100.002274	99.999962	99.989334	99.999603	99.989265	99.988136	99.982201	99.995689	99.995613	99.978485	99.982918	99.989006	100.003693	99.984497	99.976151	99.994415	99.983856	99.984962	99.987473	99.990868	99.975983	99.985924	99.98822	99.967888	99.975906	99.982292	99.980476	99.984459	99.980621	99.981483	99.966736	99.978333	99.981781	99.986084	99.975777	99.978943	99.97683	99.967651	99.982719	99.978317
921	99.981018	99.986191	99.979622	99.985725	99.982925	99.996529	99.979141	100.006279	99.989548	99.994003	100.005486	99.99855	99.988434	99.993637	99.996628	99.993263	99.99839	99.994507	99.983063	99.981071	99.999878	100.005508	100.005363	99.9916	100.004745	99.99202	99.987923	99.987045	99.995361	99.995781	99.979088	99.988266	99.998627	100.010635	99.989868	99.981628	100.002411	99.988243	99.984703	99.988976	99.990952	99.985138	99.99231	99.995132	99.972961	99.975235	99.983948	99.983582	99.984917	99.985435	99.985825	99.97155	99.979919	99.984154	99.991478	99.973389	99.986916	99.977898	99.974213	99.984146	99.982605
922	99.98008	99.987457	99.983719	99.985107	99.97757	100.000618	99.989197	100.013313	99.996513	99.994835	100.00676	100.003685	99.992569	99.996468	99.999069	99.997589	99.997696	99.999184	99.989197	99.980896	100.002052	100.008347	100.008858	99.993645	100.008453	99.995842	99.989029	99.990837	99.994476	99.994835	99.980339	99.992981	100.00502	100.01664	99.994568	99.98658	100.009155	99.991859	99.985344	99.991394	99.991188	99.993896	99.99688	100.000404	99.97834	99.975517	99.984848	99.986382	99.984383	99.990219	99.990372	99.975624	99.98085	99.985458	99.994987	99.972191	99.99324	99.978859	99.979675	99.985306	99.986275
923	99.986603	99.981918	99.979889	99.980026	99.979736	99.995544	99.996384	100.006439	99.995445	99.993477	100.00383	100.001732	99.996254	99.999199	100.002625	100.001869	99.994362	99.999168	99.99231	99.983368	100.000061	100.009247	100.004181	99.994568	100.005806	100.003647	99.995461	99.989922	99.991333	99.98941	99.98407	99.994644	99.997482	100.018188	99.99601	99.988899	100.010086	99.991974	99.989677	99.997345	99.992065	100.000145	99.993523	99.99839	99.984322	99.979691	99.982552	99.987671	99.979805	99.99437	99.995293	99.976234	99.979004	99.982162	99.990334	99.976044	99.992111	99.979263	99.980095	99.985313	99.987068
924	99.99334	99.976173	99.975922	99.974762	99.981964	99.990295	100.003799	99.999306	99.994331	99.992058	100.000801	99.999687	100.000069	100.002029	100.006279	100.006294	99.990891	99.999146	99.995537	99.985924	99.997993	100.010178	99.999344	99.995499	100.003052	100.011719	100.002098	99.988968	99.988083	99.983795	99.987923	99.996361	99.989685	100.019798	99.997482	99.991287	100.011024	99.992096	99.994148	100.003502	99.992958	100.006615	99.990051	99.996292	99.990509	99.983986	99.980179	99.989006	99.97506	99.998665	100.000381	99.976852	99.977089	99.978752	99.985504	99.980011	99.990936	99.979668	99.980515	99.985313	99.987869
925	100.00032	99.970222	99.971809	99.969307	99.984268	99.984871	100.011505	99.99192	99.993172	99.990601	99.99765	99.997566	100.004005	100.004959	100.010071	100.010872	99.987312	99.99913	99.998871	99.988571	99.995842	100.011154	99.994331	99.99646	100.000214	100.020088	100.00898	99.987976	99.984711	99.977974	99.991913	99.998131	99.981613	100.021469	99.999016	99.993759	100.012016	99.99221	99.998772	100.009872	99.993874	100.013306	99.986443	99.99411	99.996918	99.988426	99.977722	99.990387	99.970146	100.003113	100.005638	99.977478	99.975098	99.97522	99.980515	99.984138	99.989723	99.980103	99.980965	99.985306	99.988708
926	100.004837	99.975937	99.972496	99.97654	99.98394	99.986916	100.003624	99.992447	99.996445	99.993057	99.996117	99.991913	100.004402	100.007248	100.007317	100.003731	99.989304	99.99614	99.999115	99.987831	99.99511	100.008942	99.995827	99.993256	99.999748	100.012413	100.0047	99.98819	99.9879	99.981117	99.991592	100.003448	99.986366	100.019981	99.998123	99.994347	100.010063	99.995552	99.997131	100.006081	99.992851	100.001671	99.988419	99.992851	99.996117	99.99131	99.979874	99.987854	99.972961	99.997559	100.007393	99.981865	99.977493	99.977982	99.979797	99.98394	99.988213	99.97805	99.980667	99.987793	99.984367
927	100.0093	99.982857	99.97361	99.985123	99.983368	99.989677	99.994133	99.993683	100.000206	99.995934	99.994682	99.985748	100.004471	100.009575	100.003906	99.995338	99.991829	99.99279	99.9991	99.986794	99.994476	100.006378	99.99794	99.989586	99.999474	100.00309	99.999336	99.988518	99.991776	99.98513	99.990891	100.009247	99.992393	100.018181	99.997002	99.994781	100.007797	99.999306	99.994904	100.001289	99.991631	99.988037	99.990936	99.991631	99.994682	99.994156	99.982506	99.984894	99.976555	99.990959	100.008904	99.986717	99.980347	99.9814	99.979416	99.983368	99.986633	99.975731	99.980301	99.990562	99.979431
928	100.013939	99.990044	99.974785	99.994019	99.982765	99.992546	99.984283	99.994949	100.004112	99.998924	99.993195	99.979355	100.004562	100.011993	100.000366	99.986626	99.994453	99.989311	99.999092	99.985703	99.993813	100.003723	100.00013	99.985764	99.999191	99.993408	99.993759	99.988861	99.995789	99.989296	99.990166	100.015274	99.99865	100.016296	99.995827	99.995247	100.005447	100.003197	99.992577	99.996307	99.990356	99.9739	99.993553	99.990356	99.993195	99.997101	99.985237	99.981819	99.980286	99.984108	100.010468	99.991753	99.983315	99.98494	99.979012	99.982765	99.984985	99.973312	99.979935	99.993446	99.974297
929	100.018051	99.998978	99.979805	100.004936	99.989838	100.002121	99.989632	100.003983	100.006699	100.00367	100.001564	99.988472	100.008514	100.018738	100.006607	99.991318	99.999756	99.993958	100.003479	99.994286	99.999001	100.01181	100.007751	99.993729	100.004028	99.993797	99.998787	99.994156	100.005852	99.996201	99.998024	100.017334	100.004616	100.0186	100.001038	100.002327	100.01091	100.007973	99.99897	99.999374	99.996925	99.978989	100.000847	99.993057	99.999535	100.001266	99.992088	99.988159	99.987061	99.988899	100.014481	99.996605	99.990967	99.990257	99.982063	99.988182	99.987289	99.979767	99.985382	100.000671	99.983444
930	100.021935	100.009132	99.987206	100.01725	100.001526	100.015831	100.003937	100.017738	100.008583	100.009575	100.015846	100.006821	100.014816	100.028183	100.018669	100.003922	100.006721	100.00341	100.010536	100.008705	100.007698	100.026321	100.018669	100.008705	100.011978	100.000061	100.010094	100.002457	100.019646	100.004837	100.011078	100.017143	100.010536	100.023376	100.010071	100.013435	100.021049	100.013374	100.010574	100.00721	100.008202	99.995377	100.01104	99.998138	100.010574	100.006233	100.001503	100.000107	99.995789	100.000572	100.02005	100.001465	100.001511	99.996727	99.987183	99.997231	99.991943	99.991524	99.994362	100.010574	100.001099
931	100.026024	100.019768	99.994934	100.030151	100.013771	100.030182	100.018898	100.032127	100.010574	100.015747	100.030777	100.026024	100.021408	100.038055	100.031303	100.017097	100.014023	100.013306	100.017929	100.023773	100.0168	100.041496	100.030113	100.024368	100.020287	100.006607	100.021935	100.011131	100.034081	100.013863	100.024712	100.016937	100.016724	100.028374	100.019524	100.025047	100.031639	100.019051	100.02272	100.015411	100.019989	100.012527	100.021706	100.003448	100.022125	100.011429	100.01136	100.012604	100.004913	100.012779	100.025856	100.006554	100.01255	100.003494	99.992546	100.006691	99.996811	100.00383	100.003754	100.02092	100.019577
932	100.025246	100.022575	99.998314	100.031189	100.018486	100.037933	100.023903	100.033394	100.008156	100.01535	100.032738	100.033211	100.020447	100.040207	100.03511	100.022934	100.017059	100.015236	100.020386	100.029579	100.021187	100.041916	100.033119	100.030685	100.02282	100.010429	100.023315	100.015175	100.040123	100.017044	100.029907	100.014511	100.017487	100.027451	100.020561	100.029587	100.034119	100.021301	100.025116	100.01963	100.024261	100.019012	100.026031	100.003159	100.025116	100.009575	100.013588	100.017593	100.0075	100.016251	100.025795	100.006149	100.013206	100.004837	99.994881	100.007233	99.998085	100.007591	100.005814	100.021324	100.023842
933	100.015617	100.010979	99.993561	100.010422	100.009285	100.03334	100.010468	100.010506	99.997726	100.002945	100.010765	100.018158	100.005661	100.028183	100.022614	100.015114	100.012222	100.002502	100.013748	100.018166	100.016762	100.01519	100.020561	100.019623	100.014687	100.009155	100.00547	100.01059	100.030586	100.009384	100.01947	100.008011	100.008247	100.015686	100.006104	100.021019	100.021591	100.017189	100.009514	100.016418	100.014587	100.00576	100.018623	99.992592	100.012352	99.994797	100.00174	100.00869	99.997986	100.003525	100.014923	99.995667	99.994774	99.996201	99.991608	99.991455	99.992714	99.995575	99.994385	100.003418	100.001945
934	100.005424	99.998718	99.988541	99.988464	99.999557	100.028519	99.996246	99.986282	99.986702	99.989792	99.987526	100.002228	99.990021	100.01545	100.009407	100.006844	100.007095	99.989029	100.006721	100.006119	100.012085	99.986916	100.007286	100.007942	100.006081	100.007805	99.98661	100.005737	100.020508	100.001266	100.008415	100.001144	99.998489	100.003242	99.990784	100.011948	100.008347	100.012848	99.993011	100.013016	100.004364	99.99173	100.010773	99.981415	99.998833	99.979156	99.98922	99.999268	99.98793	99.990097	100.003418	99.984589	99.975266	99.987045	99.988144	99.974754	99.987015	99.982872	99.982292	99.984489	99.978775
935	99.995781	99.986984	99.983292	99.967484	99.990372	100.023499	99.983154	99.964005	99.97628	99.977966	99.966377	99.98761	99.976196	100.00296	99.996292	99.999443	100.002739	99.976227	100.000557	99.994492	100.007095	99.961243	99.995277	99.996605	99.998138	100.006508	99.969604	100.000809	100.010826	99.994637	99.99836	99.994965	99.989212	99.991798	99.977287	100.003876	99.995712	100.008713	99.978149	100.009361	99.995186	99.978828	100.003479	99.971252	99.986069	99.964493	99.977524	99.990311	99.978447	99.978149	99.992195	99.974457	99.957787	99.978416	99.985329	99.95993	99.981781	99.971375	99.971596	99.966866	99.956841
936	99.997017	99.986893	99.978622	99.967781	99.99176	100.019478	99.988777	99.973801	99.977898	99.986168	99.978302	99.9944	99.9888	99.999619	99.991371	100.005257	100.00901	99.97715	100.00676	99.993622	100.00148	99.97644	100.003014	99.995125	100.001511	100.006363	99.9813	99.997742	100.01049	100.007164	100.004135	99.999268	99.989876	99.997017	99.989922	100.010513	99.996254	100.009003	99.988419	100.004868	100.001884	99.98465	100.006012	99.977165	99.988007	99.967781	99.980896	99.991005	99.980141	99.988419	99.989876	99.97979	99.970802	99.979767	99.991028	99.972687	99.984268	99.978668	99.981293	99.97229	99.959526
937	99.998329	99.986794	99.973633	99.968086	99.993256	100.015175	99.994781	99.984268	99.97963	99.994919	99.991051	100.001671	100.002266	99.996048	99.986099	100.011482	100.015709	99.978142	100.01339	99.992699	99.995491	99.992676	100.011292	99.993538	100.005112	100.006233	99.993805	99.994469	100.010147	100.020538	100.010323	100.003853	99.990601	100.002602	100.003433	100.017609	99.996826	100.0093	99.99939	100.000061	100.009064	99.990868	100.008705	99.983475	99.990089	99.971298	99.984497	99.991768	99.981949	99.99939	99.987396	99.985474	99.984726	99.981209	99.997101	99.986305	99.986916	99.98645	99.991669	99.978081	99.962402
938	99.999741	99.986679	99.968285	99.96843	99.99485	100.010559	100.001213	99.995468	99.981483	100.004303	100.004707	100.009445	100.016693	99.992226	99.980453	100.018135	100.022903	99.979195	100.020477	99.991699	99.98909	100.010063	100.020157	99.991837	100.00898	100.006088	100.007187	99.990959	100.009766	100.034882	100.01693	100.008774	99.991371	100.008568	100.017883	100.025223	99.997459	100.009628	100.011124	99.994911	100.016747	99.997536	100.011589	99.990257	99.99231	99.97506	99.988373	99.992569	99.983879	100.011124	99.984734	99.991577	99.999626	99.982742	100.003624	100.000908	99.989769	99.994789	100.002762	99.984291	99.965492
939	99.994698	99.98632	99.970154	99.966408	99.988487	100.006523	100.001236	99.999077	99.979172	100.004662	99.998421	100.003723	100.010857	99.991295	99.980415	100.012436	100.017403	99.988205	100.019279	99.99379	99.987877	100.00621	100.014282	99.987244	100.001228	100.004349	100.004349	99.98661	100.010895	100.029518	100.012741	100.00248	99.99192	100.001541	100.015221	100.020508	99.993149	99.999359	100.008705	99.987549	100.01149	99.992218	100.013374	99.988495	99.992844	99.974503	99.985374	99.987549	99.977585	100.00621	99.990685	99.990356	100.002167	99.978218	99.999054	99.999062	99.991608	99.990967	99.995926	99.981956	99.968597
940	99.987839	99.985847	99.973869	99.963707	99.979836	100.002419	99.999702	100.000999	99.975708	100.002846	99.986977	99.994408	99.999832	99.990997	99.981712	100.003395	100.008545	99.99958	100.015984	99.996719	99.987862	99.996971	100.004539	99.981705	99.990257	100.002136	99.997414	99.981842	100.012436	100.019112	100.005699	99.993118	99.992432	99.990982	100.008263	100.01255	99.987411	99.98597	100.002693	99.979271	100.002838	99.983688	100.014999	99.984566	99.992996	99.972855	99.98056	99.980843	99.968979	99.996971	99.999008	99.987274	100.001846	99.971985	99.991547	99.993126	99.993286	99.983978	99.984398	99.977425	99.971863
941	99.980515	99.985367	99.977837	99.960831	99.970612	99.998032	99.99807	100.003075	99.972031	100.000916	99.974739	99.984467	99.988045	99.990685	99.983124	99.993774	99.9991	100.011765	100.012482	99.999855	99.987846	99.987122	99.994141	99.975792	99.978546	99.999771	99.990013	99.976753	100.014076	100.007996	99.998177	99.983131	99.992981	99.979698	100.000832	100.004044	99.981293	99.971672	99.996292	99.970428	99.993591	99.974594	100.016739	99.98037	99.993172	99.9711	99.975426	99.973679	99.959785	99.987122	100.007927	99.983994	100.001511	99.965324	99.983543	99.986801	99.995079	99.976524	99.972084	99.972572	99.975357
942	99.977631	99.983101	99.975563	99.960976	99.969658	99.993828	99.994743	100.005486	99.973076	99.995415	99.973999	99.98175	99.983109	99.98996	99.980133	99.991783	99.991547	100.011848	100.005913	100.000916	99.991341	99.981735	99.987892	99.973991	99.971695	99.998405	99.984932	99.973297	100.011635	100.002052	99.994522	99.980835	99.991318	99.975815	99.997719	100.001144	99.979004	99.966225	99.991554	99.964394	99.984001	99.971474	100.013687	99.978546	99.991783	99.973526	99.977188	99.97216	99.958702	99.98243	100.009575	99.976692	99.999084	99.960732	99.979004	99.981277	99.993828	99.972847	99.967369	99.973526	99.976715
943	99.97879	99.979248	99.967651	99.963852	99.976189	99.989815	99.989883	100.008202	99.978409	99.986717	99.983635	99.98558	99.984398	99.988846	99.97319	99.996735	99.985764	100.000992	99.996628	100.000084	99.997993	99.980423	99.985451	99.975906	99.969261	99.99794	99.981979	99.971336	100.005493	100.000809	99.994385	99.985504	99.987671	99.978638	99.99852	100.003326	99.980194	99.968811	99.988335	99.960915	99.974159	99.973763	100.00631	99.978867	99.988998	99.979736	99.985207	99.975761	99.964951	99.982414	100.004669	99.96582	99.994766	99.958031	99.977615	99.976509	99.989815	99.97258	99.969551	99.979736	99.976135
944	99.979996	99.975174	99.959328	99.966881	99.983055	99.985588	99.984779	100.011047	99.984016	99.97757	99.993782	99.989609	99.985756	99.987671	99.965897	100.00193	99.97966	99.989571	99.986847	99.999199	100.004982	99.979027	99.982864	99.977921	99.966698	99.997437	99.978867	99.969269	99.999023	99.999519	99.99424	99.990402	99.983826	99.981598	99.999359	100.0056	99.981438	99.971519	99.984947	99.957253	99.963799	99.976151	99.998543	99.979195	99.986061	99.986252	99.993622	99.979523	99.971527	99.982391	99.999504	99.954353	99.990227	99.955177	99.976143	99.971497	99.985588	99.972305	99.97184	99.986252	99.975517
945	99.983322	99.975708	99.955299	99.97139	99.990692	99.98629	99.981079	100.015274	99.986847	99.97287	100.00235	99.992256	99.988846	99.988724	99.964165	100.004662	99.977921	99.980461	99.983955	100.000397	100.011322	99.979996	99.983192	99.980721	99.967224	99.99868	99.980629	99.97216	99.997833	99.999397	99.99485	99.99398	99.984322	99.984268	100.001122	100.00663	99.984177	99.977188	99.986038	99.956276	99.959488	99.979492	99.992874	99.983086	99.984901	99.991524	100	99.985046	99.977272	99.984428	99.993095	99.950531	99.987358	99.956543	99.975433	99.969048	99.983055	99.974716	99.977066	99.991898	99.976059
946	99.99221	99.989059	99.96373	99.97963	99.99971	100.000725	99.981682	100.02285	99.981575	99.981133	100.005592	99.990753	99.996445	99.995865	99.978241	100.000153	99.988548	99.97876	100.000656	100.007271	100.015175	99.98745	99.991623	99.985443	99.976303	100.004601	99.995895	99.988647	100.011536	100.002586	99.997505	99.993423	99.996887	99.985847	100.005272	100.00399	99.990784	99.990555	99.99955	99.962875	99.972565	99.985115	99.993675	99.996552	99.98877	99.99276	100	99.994873	99.980103	99.991951	99.983803	99.968506	99.989433	99.969574	99.976852	99.974037	99.985519	99.984383	99.989983	99.994507	99.979782
947	100.001396	100.002861	99.972443	99.988144	100.009026	100.015656	99.9823	100.030685	99.976135	99.98967	100.008949	99.989197	100.004318	100.003258	99.992783	99.995491	99.99955	99.976997	100.017906	100.014389	100.019157	99.995163	100.000336	99.990318	99.98568	100.010742	100.011673	100.005707	100.025726	100.005898	100.000259	99.992844	100.00988	99.987473	100.009552	100.001266	99.99762	100.004387	100.013527	99.969711	99.986092	99.990929	99.994499	100.010475	99.992783	99.994041	100	100.005043	99.983032	99.999741	99.974213	99.987099	99.991585	99.98304	99.978325	99.979187	99.988075	99.99437	100.003311	99.997215	99.983635
948	100.010788	100.017021	99.9814	99.996933	100.018608	100.030991	99.982948	100.038757	99.970604	99.998466	100.01236	99.987595	100.012398	100.010826	100.007713	99.990723	100.010849	99.975288	100.035629	100.021675	100.023232	100.00312	100.009262	99.995407	99.995377	100.017044	100.027885	100.023224	100.040306	100.009308	100.003174	99.992271	100.023247	99.989174	100.013962	99.998459	100.004646	100.01857	100.027939	99.976753	99.999992	99.996948	99.995323	100.02478	99.996933	99.995369	100.000046	100.015472	99.986076	100.007759	99.964386	100.006233	99.993805	99.996933	99.979904	99.984535	99.990692	100.004639	100.017059	99.999992	99.987617
949	99.997955	100.011948	99.982162	100.003136	100.018814	100.029419	99.983727	100.038231	99.981781	100.001816	100.004349	99.987457	100.009659	100.005188	100.001083	99.993973	100.01001	99.992279	100.028824	100.014236	100.018219	100.008438	100.003136	100.006393	99.999641	100.015793	100.022438	100.016762	100.039795	100.010857	100.01712	99.996498	100.021103	99.99337	100.014587	99.998924	100.003746	100.012062	100.033043	99.979378	99.999031	100.006508	99.990479	100.020264	100.003624	99.99868	100.009644	100.009407	99.992165	100.009285	99.973587	100.011086	99.994209	100.002655	99.990227	99.991562	99.989151	100.000847	100.01725	99.99855	99.992287
950	99.984848	100.006744	99.982925	100.009476	100.019028	100.027809	99.984512	100.037682	99.993217	100.005219	99.996155	99.98732	100.006851	99.999428	99.994316	99.997299	100.009155	100.009644	100.021873	100.006638	100.013077	100.013863	99.996872	100.017609	100.004005	100.014519	100.016869	100.010155	100.039268	100.012436	100.031364	100.000824	100.018921	99.997665	100.015236	99.99939	100.002815	100.005409	100.038254	99.982056	99.998055	100.016281	99.985527	100.01564	100.010445	100.002052	100.019455	100.003204	99.998375	100.010849	99.982994	100.016068	99.994637	100.008499	100.000786	99.998734	99.987579	99.996986	100.017441	99.997078	99.99704
951	99.971428	100.001419	99.983711	100.015961	100.019241	100.026169	99.985321	100.037132	100.004913	100.008713	99.987778	99.987183	100.003983	99.99353	99.987381	100.000702	100.00827	100.027405	100.014771	99.998871	100.007835	100.019417	99.990471	100.029083	100.008461	100.013222	100.011169	100.00341	100.038734	100.014046	100.045944	100.005257	100.016678	100.002052	100.0159	99.999878	100.001862	99.998604	100.043594	99.984802	99.997055	100.026276	99.980453	100.01091	100.017426	100.005508	100.02948	99.99688	100.00473	100.012444	99.992607	100.021149	99.995071	100.014481	100.011589	100.006081	99.98597	99.993019	100.017632	99.995583	100.001923
952	99.978569	99.994156	99.981621	100.009048	100.012497	100.017143	99.989799	100.025925	100.004807	100.002777	99.988708	99.983398	100.00032	99.991905	99.99054	100.004173	100.004807	100.02034	100.012222	99.993118	99.999176	100.015213	99.981377	100.022888	100.008247	100.014771	100.007889	100.001976	100.033737	100.006905	100.037048	100.007927	100.013268	99.993393	100.015091	100.000725	100.000153	99.997864	100.032913	99.987251	99.994942	100.022934	99.975677	100.003502	100.010315	100.003181	100.02581	99.995148	99.999542	100.010765	99.986755	100.008797	99.994774	100.009979	100.006172	100.008453	99.981422	99.990807	100.007965	99.988945	99.997765
953	99.99337	99.986115	99.978455	99.997139	100.003113	100.005302	99.995712	100.010666	100.000343	99.993309	99.993111	99.978241	99.996323	99.991829	99.997452	100.007713	100.000343	100.004028	100.011337	99.988052	99.989174	100.007339	99.971199	100.010109	100.006332	100.017418	100.005463	100.002502	100.027061	99.996475	100.019394	100.010002	100.009392	99.979836	100.013733	100.001732	99.998161	99.999336	100.016235	99.989632	99.992386	100.014648	99.970947	99.995049	99.997902	99.998726	100.017044	99.995102	99.990044	100.007866	99.975136	99.989876	99.994232	100.001587	99.994736	100.009033	99.975746	99.989227	99.994537	99.980339	99.990242
954	100.008453	99.977905	99.97522	99.984993	99.993546	99.993233	100.001732	99.995117	99.995811	99.983658	99.997589	99.972992	99.992249	99.99176	100.004494	100.011322	99.995811	99.987404	100.010422	99.982903	99.978981	99.999336	99.960831	99.99707	100.004364	100.020096	100.002983	100.003029	100.020241	99.985847	100.001404	100.012115	100.005447	99.966019	100.012352	100.002754	99.996117	100.000832	99.999222	99.992058	99.989792	100.006195	99.966133	99.98642	99.985268	99.994171	100.008118	99.995056	99.980354	100.004913	99.963295	99.970612	99.993668	99.993011	99.98307	100.009621	99.969963	99.987617	99.98085	99.971573	99.982574
955	100.01403	99.97718	99.97097	99.980255	99.988342	99.98381	99.996635	99.988586	99.990936	99.984077	99.996178	99.967628	99.989059	99.994301	100.006889	100.00901	99.98999	99.979546	100.010468	99.984795	99.974319	99.993568	99.96077	99.994789	100.001892	100.017342	100.002373	100.001183	100.013779	99.980972	99.997887	100.00782	100.000465	99.961952	100.007118	99.999741	99.994286	99.997833	99.988098	99.98999	99.990967	99.999512	99.966705	99.982162	99.977867	99.990479	100.000214	99.990219	99.967613	100.000465	99.955505	99.963852	99.989281	99.983803	99.978111	100.001617	99.968605	99.985954	99.97216	99.965736	99.976196
956	100.008499	99.985191	99.965515	99.984184	99.98822	99.97747	99.978569	99.992592	99.985703	99.996277	99.9879	99.962151	99.986877	99.999908	100.003876	99.999847	99.982681	99.981918	100.011612	99.994942	99.97612	99.990417	99.972733	100.005028	99.998825	100.008247	100.003944	99.996559	100.007751	99.982841	100.011253	99.996063	99.994293	99.969299	99.997406	99.99202	99.992683	99.989578	99.983856	99.982681	99.996544	99.994873	99.973579	99.983009	99.976616	99.987808	99.99353	99.979828	99.951324	99.994293	99.952492	99.971733	99.980415	99.973854	99.980988	99.983612	99.972412	99.984268	99.969307	99.963341	99.971329
957	100.002861	99.993355	99.959961	99.988174	99.988106	99.970993	99.960144	99.996674	99.980354	100.008728	99.979446	99.956566	99.984673	100.00563	100.000786	99.990479	99.97522	99.984322	100.012756	100.00528	99.977943	99.98719	99.984932	100.015488	99.995682	99.99897	100.005547	99.991837	100.001572	99.984741	100.024887	99.984055	99.987984	99.976776	99.987488	99.984131	99.991043	99.98114	99.979523	99.97522	100.002228	99.990135	99.980583	99.983871	99.975334	99.985085	99.986702	99.969208	99.934692	99.987984	99.949394	99.979752	99.971367	99.963699	99.983902	99.965233	99.976288	99.982544	99.966393	99.960869	99.966347
958	100.000618	100.001167	99.958435	99.993118	99.988083	99.970016	99.947922	100.001381	99.977974	100.02005	99.975288	99.955429	99.983147	100.011681	99.999031	99.983467	99.970894	99.986473	100.0149	100.0149	99.981522	99.98645	99.995483	100.023293	99.99472	99.991837	100.006546	99.98893	99.999443	99.98658	100.033066	99.978394	99.985489	99.984848	99.981094	99.977356	99.99118	99.975624	99.975952	99.971634	100.008034	99.988914	99.986893	99.986244	99.975838	99.983894	99.98217	99.964539	99.924835	99.984955	99.948898	99.986687	99.966812	99.957588	99.98732	99.953812	99.981201	99.981956	99.966911	99.960594	99.964989
959	100.012337	100.007034	99.973389	100.001549	99.988472	99.991493	99.961693	100.008308	99.987831	100.026146	99.988846	99.972466	99.98455	100.018738	100.002739	99.986473	99.979607	99.987381	100.020935	100.020935	99.991951	99.995872	99.998627	100.019836	100.002647	99.993881	100.005028	99.993599	100.013794	99.988022	100.018562	99.998894	99.998627	99.994781	99.989388	99.975494	99.998535	99.982254	99.975677	99.984093	100.013985	100.002098	99.989937	99.994598	99.983536	99.989029	99.987289	99.984352	99.943123	99.99543	99.958954	99.988663	99.980804	99.968269	99.9925	99.971375	99.990028	99.986015	99.98143	99.969177	99.978416
