[HEADER]
Format	J&M ASCII Table
Comment	COA_01_P.00039_HAL03-noFilter_UVIR600um2-UV400um0.5_24mm
Date	25/09/2024 10:55:59
Order	Y (evenX)
TechType	UV
NumPoints	841
FirstX	304
LastX	1144
XType	nm
YType	Transmission
ZType	s
NumSubFile	61
Matrix	Z vs X
[LOGIN]
Name=JM
[INSTRUMENT]
Name=TIDAS S
Detector=MMS - ASPEN 97,5 kHz
Diodearray=256 Pixel
Serial#=39059
Calibrated=2016-03-14
Range=303.56-1144.49 [nm] (F0)

SWVersion=v3.22.6 (build 0)
[CONFIG]
ChannelName=Result
ChannelType=Normalized
[PARAMETER]
It=91.00
Aver=20
Norm=1
Range=304.0-1144.0 nm
Scan=Single
[TRIGGER]
Sweep=0
Scan=0
[DIO]
DigOut=0x0000
DigIn=0x0000
[DATA]
	00:00:00.000	00:00:23.187	00:00:46.395	00:01:09.558	00:01:32.735	00:01:55.916	00:02:19.089	00:02:42.268	00:03:05.440	00:03:28.813	00:03:51.988	00:04:15.165	00:04:38.342	00:05:01.715	00:05:24.888	00:05:48.077	00:06:11.445	00:06:34.830	00:06:58.002	00:07:21.179	00:07:44.358	00:08:07.535	00:08:30.720	00:08:53.895	00:09:17.274	00:09:40.449	00:10:03.630	00:10:26.802	00:10:49.983	00:11:13.365	00:11:36.744	00:11:59.922	00:12:23.095	00:12:46.275	00:13:09.652	00:13:33.038	00:13:56.215	00:14:19.391	00:14:42.571	00:15:05.745	00:15:29.131	00:15:52.309	00:16:15.484	00:16:38.660	00:17:01.839	00:17:25.021	00:17:48.197	00:18:11.367	00:18:34.739	00:18:58.108	00:19:21.291	00:19:44.471	00:20:07.645	00:20:30.821	00:20:54.008	00:21:17.188	00:21:40.360	00:22:03.541	00:22:26.719	00:22:49.898	00:23:13.069
798	100.007332	99.995697	99.996765	99.992447	100.002968	100.002731	100.011337	100.008835	100.010178	100.012527	100.014748	100.009476	100.014267	100.017464	100.017403	100.020409	100.02433	100.027672	100.025848	100.023796	100.027336	100.025543	100.02729	100.027374	100.027214	100.030472	100.031898	100.028992	100.033661	100.031281	100.037048	100.035767	100.033859	100.041077	100.037529	100.035881	100.040794	100.039986	100.034752	100.037933	100.041649	100.041321	100.045799	100.044044	100.042412	100.045372	100.045189	100.037094	100.039543	100.033615	100.038925	100.039818	100.039017	100.039635	100.037682	100.043121	100.043037	100.042152	100.040398	100.03804	100.041405
799	100.008987	99.995529	99.999306	99.995079	100.004089	100.004807	100.015701	100.010429	100.01432	100.01416	100.017204	100.012329	100.016747	100.018654	100.02034	100.023376	100.026535	100.030449	100.029945	100.02372	100.029991	100.029907	100.029076	100.028946	100.030991	100.033096	100.034821	100.03109	100.034889	100.032516	100.03923	100.037804	100.03759	100.043594	100.039993	100.038269	100.043716	100.042725	100.036575	100.03878	100.043579	100.044907	100.04808	100.049385	100.047813	100.048218	100.047409	100.039993	100.044754	100.03643	100.042534	100.043228	100.043472	100.043976	100.041451	100.045906	100.046364	100.043465	100.042656	100.043228	100.04438
800	100.010231	99.995789	100.001289	99.997208	100.004425	100.006378	100.018265	100.011765	100.017212	100.015656	100.018951	100.014587	100.018677	100.019585	100.022934	100.025871	100.027779	100.032509	100.032196	100.024208	100.032104	100.032959	100.030159	100.030876	100.033607	100.035248	100.036705	100.032784	100.036362	100.033913	100.040459	100.039276	100.040268	100.045433	100.041641	100.039825	100.045486	100.044228	100.038719	100.040344	100.045502	100.047897	100.050056	100.052895	100.051483	100.050606	100.048676	100.04274	100.048187	100.039307	100.045464	100.045898	100.046768	100.047302	100.044716	100.048157	100.04895	100.044785	100.044586	100.046852	100.047028
801	100.010475	99.997055	100.001846	99.998116	100.002945	100.006744	100.016487	100.012497	100.017059	100.0168	100.019028	100.015472	100.019264	100.01992	100.024666	100.027206	100.026665	100.032822	100.030029	100.026047	100.032875	100.03289	100.029541	100.033592	100.033363	100.036308	100.036118	100.033508	100.038376	100.035583	100.039459	100.039398	100.040451	100.045624	100.041283	100.039497	100.04454	100.04274	100.041595	100.043533	100.047348	100.0494	100.051323	100.05201	100.051025	100.051834	100.047668	100.045105	100.047386	100.042274	100.046715	100.04673	100.047264	100.048195	100.04673	100.049149	100.049721	100.046066	100.045708	100.046661	100.048851
802	100.010704	99.99836	100.002434	99.999039	100.001434	100.007103	100.014702	100.013229	100.016891	100.017967	100.019096	100.016365	100.019875	100.020256	100.026428	100.028572	100.025536	100.033142	100.027809	100.027916	100.033653	100.032822	100.028923	100.036362	100.033127	100.037384	100.035522	100.034264	100.040413	100.037315	100.038422	100.039528	100.040611	100.045799	100.040901	100.039146	100.043556	100.041237	100.04454	100.046799	100.049248	100.050911	100.052597	100.051117	100.050545	100.05307	100.046631	100.047539	100.046562	100.045326	100.047997	100.047562	100.047775	100.049103	100.048767	100.050148	100.050507	100.047386	100.046837	100.046478	100.050713
803	100.010956	99.999687	100.003014	99.999985	99.999863	100.007484	100.012848	100.013985	100.016724	100.019157	100.019165	100.017296	100.02047	100.020599	100.028244	100.029968	100.024376	100.033463	100.025543	100.029823	100.034454	100.032738	100.028275	100.0392	100.032867	100.03849	100.034904	100.035027	100.042511	100.039055	100.037346	100.03965	100.040802	100.04599	100.040527	100.03878	100.042549	100.039673	100.047554	100.05014	100.051163	100.052475	100.053917	100.050186	100.050041	100.054344	100.04557	100.050018	100.045731	100.048409	100.049301	100.048431	100.048302	100.050034	100.050865	100.051178	100.051323	100.048721	100.047997	100.046288	100.052605
804	100.009605	99.999222	100.002243	99.999825	100.000893	100.006577	100.012756	100.012672	100.014481	100.017654	100.018181	100.015549	100.02066	100.019928	100.028099	100.030014	100.025764	100.034081	100.028107	100.029839	100.033104	100.032356	100.028313	100.038216	100.032104	100.037918	100.035843	100.034332	100.042274	100.039413	100.039085	100.038612	100.041771	100.044586	100.040222	100.040077	100.043953	100.041214	100.046707	100.049904	100.052536	100.050629	100.053955	100.052109	100.051056	100.055382	100.048233	100.050102	100.04686	100.048637	100.050545	100.050102	100.047836	100.048851	100.050056	100.05201	100.050461	100.049446	100.048233	100.046837	100.053299
805	100.008202	99.998734	100.001419	99.999657	100.001976	100.00563	100.012672	100.011292	100.012146	100.016068	100.01712	100.01371	100.020836	100.019218	100.027916	100.030045	100.027206	100.034729	100.030777	100.029793	100.031685	100.031952	100.028358	100.037178	100.031303	100.037315	100.036827	100.033607	100.041977	100.039764	100.040901	100.037529	100.042763	100.043129	100.039902	100.041412	100.045418	100.042831	100.045815	100.049606	100.053917	100.048698	100.053978	100.054108	100.052116	100.056442	100.050987	100.050179	100.048042	100.048813	100.051819	100.051819	100.04734	100.047615	100.049194	100.052849	100.049553	100.050163	100.048462	100.047394	100.053978
806	100.00676	99.99823	100.000587	99.999466	100.003075	100.004662	100.012589	100.009895	100.009766	100.014458	100.01606	100.011841	100.021027	100.018501	100.027725	100.030052	100.028671	100.035385	100.033501	100.02977	100.030243	100.03154	100.028404	100.036095	100.030495	100.03669	100.037811	100.032867	100.041672	100.040115	100.042763	100.036415	100.043785	100.041626	100.039589	100.04277	100.046921	100.044464	100.044884	100.049301	100.055328	100.04673	100.053978	100.056145	100.053192	100.057518	100.05381	100.050232	100.049255	100.048996	100.053116	100.053558	100.046837	100.046349	100.048302	100.053703	100.048622	100.050903	100.048683	100.047974	100.054657
807	100.007248	99.998199	100.000801	99.99955	100.003967	100.005898	100.013474	100.0103	100.010971	100.014725	100.016769	100.012924	100.02153	100.020432	100.028732	100.030777	100.031265	100.036713	100.03463	100.030685	100.031448	100.033844	100.030983	100.036133	100.031723	100.037216	100.038788	100.036064	100.042595	100.040924	100.044952	100.038185	100.04612	100.042786	100.042252	100.04467	100.048317	100.046791	100.045921	100.049782	100.055435	100.049339	100.055222	100.057373	100.054459	100.05809	100.05542	100.05159	100.05072	100.052299	100.054314	100.054848	100.048759	100.048462	100.050354	100.054153	100.04953	100.052475	100.050377	100.049164	100.056267
808	100.008713	99.998405	100.001541	99.999771	100.00473	100.008263	100.014862	100.011597	100.013985	100.015938	100.018372	100.015495	100.022171	100.02372	100.030327	100.031837	100.034462	100.038406	100.034966	100.032082	100.033997	100.037514	100.034859	100.036713	100.033997	100.038315	100.039764	100.041267	100.044106	100.041977	100.047325	100.041405	100.049164	100.045265	100.046432	100.04686	100.049675	100.049461	100.047935	100.050644	100.054893	100.054298	100.057053	100.058189	100.055847	100.058411	100.056442	100.053642	100.052345	100.057182	100.055458	100.055923	100.051903	100.052299	100.053894	100.054375	100.051353	100.054482	100.052811	100.050652	100.058365
809	100.010193	99.998619	100.002289	100	100.005531	100.010666	100.016281	100.012932	100.017059	100.017181	100.020012	100.018135	100.022827	100.027107	100.03196	100.032951	100.037727	100.040123	100.035301	100.033508	100.036606	100.041283	100.038826	100.0373	100.036324	100.039444	100.040771	100.046608	100.04567	100.043045	100.049759	100.044693	100.052261	100.047813	100.050713	100.049103	100.051056	100.052193	100.049995	100.051537	100.054344	100.059357	100.058952	100.059021	100.057243	100.058731	100.05748	100.055717	100.053993	100.06218	100.056633	100.056992	100.055122	100.056221	100.05751	100.054596	100.053215	100.056519	100.055298	100.0522	100.060501
810	100.010368	99.99865	100.002197	99.999794	100.005409	100.011734	100.016068	100.013908	100.018478	100.017403	100.020576	100.019035	100.022507	100.028244	100.031891	100.032303	100.038208	100.040199	100.03495	100.033928	100.037407	100.04277	100.040398	100.037445	100.036774	100.039742	100.04097	100.048981	100.045685	100.043213	100.050606	100.046036	100.052956	100.049088	100.052307	100.049637	100.051407	100.053299	100.050797	100.052597	100.054062	100.061569	100.058891	100.058937	100.057808	100.058365	100.058075	100.056549	100.054291	100.064026	100.056984	100.056801	100.055954	100.057541	100.058296	100.054131	100.054085	100.057602	100.056038	100.053596	100.060913
811	100.008118	99.998352	100.000511	99.998802	100.003624	100.010254	100.01284	100.014198	100.016785	100.015747	100.019089	100.016739	100.02034	100.025177	100.028633	100.028435	100.033508	100.03717	100.03334	100.032509	100.034836	100.040016	100.037529	100.036774	100.033714	100.038528	100.039719	100.045822	100.042809	100.041702	100.048508	100.043747	100.049118	100.047974	100.048843	100.047005	100.049782	100.051376	100.049225	100.053932	100.054276	100.058449	100.055229	100.057175	100.056793	100.056747	100.057816	100.055038	100.052094	100.059937	100.055817	100.054253	100.052299	100.054001	100.05381	100.052353	100.05307	100.056862	100.053535	100.054718	100.058113
812	100.005806	99.998047	99.998787	99.99778	100.001801	100.008728	100.009521	100.014511	100.015053	100.014053	100.01757	100.014374	100.018105	100.022057	100.025307	100.024475	100.028694	100.034081	100.031708	100.031044	100.032196	100.037209	100.034584	100.036087	100.030586	100.037277	100.038437	100.042595	100.039886	100.040146	100.046364	100.041405	100.045189	100.046829	100.045311	100.044319	100.048126	100.0494	100.047615	100.055298	100.054504	100.055267	100.051476	100.055359	100.05574	100.055061	100.057556	100.053497	100.049843	100.055756	100.054611	100.051643	100.048569	100.050377	100.049232	100.050545	100.052032	100.056099	100.050964	100.055847	100.055267
813	100.00367	99.997765	99.997185	99.996819	100.000038	100.007309	100.006332	100.014793	100.013367	100.012459	100.016129	100.012169	100.016022	100.019058	100.022102	100.020721	100.024033	100.031067	100.030113	100.029663	100.029694	100.034416	100.031708	100.035385	100.027641	100.036064	100.037231	100.039436	100.037071	100.038696	100.044228	100.039146	100.041389	100.045761	100.041901	100.041641	100.0466	100.047432	100.046028	100.056587	100.054756	100.052116	100.047913	100.053642	100.054726	100.053497	100.057289	100.051964	100.047623	100.051704	100.053452	100.049171	100.045059	100.046906	100.044846	100.048805	100.051071	100.055443	100.048515	100.056946	100.052536
814	100.006653	99.998184	99.999168	99.997658	100.00087	100.008652	100.007629	100.014618	100.013306	100.013969	100.017097	100.014664	100.018166	100.020805	100.023331	100.023605	100.025177	100.031113	100.030449	100.030533	100.031601	100.033867	100.031708	100.034645	100.030663	100.036263	100.038528	100.039528	100.038315	100.040459	100.043549	100.040176	100.041946	100.047157	100.043465	100.040527	100.048653	100.046288	100.045845	100.055	100.055405	100.051476	100.050461	100.05484	100.054893	100.055084	100.057259	100.05146	100.047325	100.052727	100.054108	100.051292	100.048759	100.048706	100.047424	100.049797	100.052383	100.057289	100.050392	100.056313	100.054153
815	100.009705	99.998611	100.00119	99.998535	100.001732	100.010048	100.008965	100.014435	100.01326	100.015518	100.018097	100.017227	100.020363	100.022575	100.02459	100.026558	100.026367	100.031174	100.030792	100.031425	100.033546	100.033318	100.031731	100.03389	100.033737	100.036476	100.039864	100.039635	100.039604	100.042274	100.042854	100.041237	100.042519	100.048599	100.045052	100.039398	100.050735	100.045135	100.045685	100.053406	100.056091	100.050819	100.05307	100.056061	100.055077	100.056709	100.057205	100.050964	100.047012	100.053787	100.054779	100.053474	100.052551	100.050568	100.050041	100.050819	100.053726	100.059189	100.052307	100.055656	100.055824
816	100.01284	99.999046	100.003281	99.99942	100.002602	100.011467	100.010323	100.014259	100.013222	100.017105	100.019112	100.019836	100.022598	100.024399	100.025879	100.029587	100.027573	100.031235	100.031151	100.032341	100.035545	100.032745	100.031746	100.033127	100.036896	100.036705	100.041237	100.039742	100.040909	100.044106	100.042137	100.04232	100.043121	100.050064	100.046684	100.038254	100.052895	100.043938	100.045502	100.051758	100.056793	100.050148	100.055756	100.057312	100.055267	100.058365	100.057175	100.050438	100.046707	100.054848	100.055466	100.05571	100.056419	100.052467	100.052734	100.051857	100.055107	100.061127	100.054276	100.055	100.057518
817	100.012817	99.999008	100.003242	99.999413	100.00293	100.011299	100.010597	100.012764	100.012314	100.017654	100.017288	100.018539	100.02327	100.023735	100.02552	100.028625	100.027657	100.031067	100.031921	100.033447	100.036095	100.032303	100.032318	100.03315	100.036156	100.036301	100.039818	100.038658	100.040581	100.043549	100.041519	100.041672	100.043678	100.048851	100.046883	100.039589	100.051582	100.043045	100.045685	100.049911	100.056351	100.050644	100.056328	100.058281	100.055588	100.059464	100.055183	100.050865	100.046829	100.055016	100.053772	100.054932	100.057671	100.053314	100.052811	100.051643	100.055542	100.059875	100.055603	100.053528	100.057945
818	100.011574	99.998795	100.002411	99.999039	100.003075	100.010506	100.010452	100.01075	100.011063	100.017807	100.014351	100.015724	100.023338	100.022102	100.024536	100.026131	100.027313	100.030807	100.032852	100.034668	100.03611	100.031914	100.033104	100.033501	100.033905	100.035629	100.037292	100.037094	100.039612	100.042046	100.040909	100.040352	100.044235	100.046585	100.046555	100.041893	100.048935	100.042274	100.046013	100.047974	100.055458	100.05159	100.056099	100.059166	100.055984	100.060356	100.052429	100.051666	100.047112	100.054825	100.051155	100.053001	100.057922	100.053764	100.05188	100.050964	100.055611	100.057388	100.056709	100.051727	100.057899
819	100.010315	99.998566	100.001564	99.998665	100.00322	100.009689	100.010323	100.008705	100.009789	100.017967	100.011337	100.012825	100.023399	100.020432	100.023521	100.023567	100.026955	100.03054	100.033806	100.035904	100.03611	100.031494	100.033905	100.033829	100.031593	100.03495	100.034698	100.0355	100.03862	100.040504	100.040306	100.039001	100.0448	100.044266	100.046219	100.044266	100.046242	100.041458	100.046333	100.045982	100.054535	100.052559	100.05587	100.060059	100.056374	100.061272	100.049606	100.052475	100.047394	100.054634	100.048485	100.05101	100.058189	100.054237	100.050926	100.050262	100.055695	100.054825	100.057838	100.049889	100.057854
820	100.009575	99.999023	100.001595	99.99852	100.004257	100.009277	100.010513	100.008301	100.009644	100.01825	100.011353	100.012245	100.023804	100.020065	100.024963	100.022659	100.027885	100.031303	100.034439	100.036621	100.036308	100.032173	100.035599	100.035347	100.030792	100.035545	100.034164	100.035881	100.038956	100.040665	100.041733	100.039482	100.045898	100.044083	100.046196	100.046577	100.045242	100.042107	100.047089	100.045349	100.054932	100.053833	100.055923	100.061157	100.057098	100.061523	100.050179	100.052795	100.04879	100.055099	100.048027	100.050392	100.057396	100.054695	100.050797	100.050392	100.056015	100.054108	100.058472	100.049698	100.058128
821	100.009628	100.00045	100.002945	99.998711	100.006592	100.00943	100.011169	100.0103	100.011131	100.018738	100.015747	100.014999	100.024666	100.021591	100.029945	100.024155	100.030663	100.033546	100.034584	100.036575	100.036797	100.034424	100.038589	100.038544	100.032234	100.038002	100.036598	100.039139	100.041237	100.043274	100.04612	100.042618	100.047722	100.047005	100.046646	100.048782	100.046745	100.044846	100.048462	100.046692	100.057182	100.05555	100.056389	100.062523	100.058319	100.060822	100.055679	100.052414	100.051773	100.056496	100.050842	100.051735	100.055107	100.055138	100.05188	100.051735	100.056686	100.056091	100.05838	100.05188	100.058868
822	100.009689	100.001907	100.004341	99.998917	100.009003	100.009605	100.011848	100.012375	100.01268	100.019241	100.020264	100.017838	100.025574	100.023148	100.035072	100.025703	100.033524	100.035843	100.034737	100.036537	100.037315	100.036743	100.041649	100.041809	100.033699	100.04052	100.039085	100.042473	100.043579	100.045967	100.050613	100.045837	100.049591	100.050011	100.047096	100.051048	100.048279	100.047661	100.04985	100.048065	100.059494	100.057304	100.056854	100.063942	100.05957	100.060104	100.061325	100.052032	100.05484	100.057945	100.053726	100.053116	100.05275	100.055603	100.053001	100.053116	100.057373	100.058128	100.058273	100.054131	100.059654
823	100.009666	100.003136	100.005341	99.999138	100.010918	100.009796	100.012466	100.014305	100.014236	100.019547	100.024269	100.020393	100.026146	100.024399	100.039383	100.027	100.036003	100.03775	100.034927	100.036278	100.037621	100.038681	100.044014	100.044456	100.034904	100.042763	100.041458	100.045357	100.045647	100.04805	100.054466	100.048676	100.050949	100.052498	100.047668	100.052856	100.049507	100.050224	100.050949	100.049278	100.061226	100.058556	100.05722	100.064995	100.060417	100.059334	100.06636	100.05159	100.057243	100.058983	100.056252	100.054337	100.050652	100.055901	100.053879	100.054276	100.057854	100.059761	100.057961	100.056007	100.060066
824	100.008842	100.001892	100.002815	99.99958	100.008186	100.010193	100.01252	100.014587	100.015572	100.018135	100.023018	100.020203	100.02388	100.022713	100.035896	100.026009	100.034676	100.035896	100.035416	100.034073	100.036324	100.037064	100.039688	100.041031	100.033569	100.04213	100.042305	100.043655	100.044998	100.044456	100.051651	100.047615	100.047432	100.049934	100.049149	100.050308	100.047806	100.050064	100.049149	100.048782	100.057388	100.055138	100.056717	100.062576	100.05751	100.058296	100.065018	100.050735	100.053474	100.056229	100.055138	100.053848	100.051224	100.054825	100.052559	100.053238	100.056351	100.05751	100.055801	100.054153	100.057327
825	100.007996	100.000618	100.000214	100.000015	100.005363	100.010597	100.01255	100.014893	100.016937	100.016678	100.021729	100.020004	100.02153	100.020981	100.032318	100.024986	100.033318	100.033997	100.035904	100.031807	100.034973	100.035385	100.035248	100.037506	100.032196	100.041473	100.043175	100.041901	100.044319	100.040733	100.048767	100.046524	100.043823	100.047302	100.050652	100.047684	100.046051	100.049904	100.047287	100.048271	100.053452	100.05162	100.056183	100.060104	100.054527	100.057236	100.063644	100.04985	100.049614	100.053391	100.053963	100.053345	100.051796	100.053719	100.051201	100.05217	100.05481	100.055206	100.053581	100.052246	100.054512
826	100.007141	99.999329	99.997543	100.000465	100.002495	100.011017	100.012604	100.01519	100.018333	100.01519	100.020424	100.019814	100.019135	100.019203	100.028633	100.023941	100.031921	100.032043	100.036407	100.02948	100.033607	100.033691	100.030708	100.03389	100.030792	100.040817	100.04406	100.040115	100.04364	100.036942	100.045815	100.045418	100.040123	100.044617	100.0522	100.044998	100.04425	100.049744	100.045395	100.047745	100.049423	100.048019	100.055649	100.057579	100.051476	100.056145	100.062241	100.04895	100.045647	100.050507	100.052773	100.052834	100.052406	100.052582	100.04982	100.051071	100.053238	100.052849	100.051308	100.050308	100.051628
827	100.007164	100.00074	99.997406	100.000801	100.000938	100.011131	100.011375	100.014946	100.016869	100.013519	100.01757	100.019745	100.018463	100.018867	100.028275	100.024055	100.031349	100.031494	100.034668	100.029564	100.033104	100.03257	100.030136	100.032974	100.031219	100.038948	100.043144	100.039078	100.042114	100.036964	100.045502	100.042816	100.039825	100.044456	100.048683	100.043694	100.044083	100.048019	100.045731	100.047287	100.049164	100.04673	100.053696	100.055252	100.050163	100.055481	100.059059	100.049339	100.045441	100.04821	100.051735	100.052521	100.051605	100.051414	100.050476	100.05217	100.05349	100.052963	100.050262	100.051033	100.051674
828	100.007439	100.002899	99.997955	100.001099	99.999733	100.011147	100.009773	100.014557	100.01458	100.01178	100.014244	100.019707	100.018227	100.018944	100.028824	100.024475	100.031006	100.031319	100.032257	100.030289	100.032845	100.031593	100.03064	100.032761	100.032135	100.036705	100.041725	100.038239	100.040329	100.038017	100.045921	100.039757	100.040474	100.044968	100.043724	100.042747	100.044373	100.045845	100.046661	100.046852	100.049904	100.046051	100.051292	100.05294	100.049294	100.054909	100.055336	100.050102	100.046265	100.046036	100.050713	100.052261	100.0504	100.050209	100.051704	100.053879	100.05423	100.053749	100.049507	100.052513	100.052513
829	100.007713	100.005112	99.99852	100.001404	99.998489	100.011185	100.008133	100.01416	100.012245	100.009987	100.010834	100.019669	100.017998	100.019012	100.029373	100.024918	100.030647	100.031136	100.029793	100.031044	100.03257	100.030586	100.031158	100.032532	100.033096	100.034401	100.040268	100.037384	100.03849	100.039116	100.046333	100.036636	100.041115	100.045502	100.038635	100.041771	100.044647	100.043617	100.047623	100.04641	100.050674	100.045357	100.048843	100.050568	100.048401	100.054337	100.051521	100.05088	100.047096	100.043808	100.049675	100.052002	100.049171	100.048981	100.052963	100.055656	100.055	100.054573	100.048744	100.054016	100.053368
830	100.008461	100.00589	99.999741	100.001465	99.999062	100.010956	100.00769	100.014366	100.01223	100.010231	100.009727	100.019226	100.019096	100.020424	100.031647	100.02681	100.030647	100.031647	100.029716	100.032043	100.032715	100.0317	100.032043	100.032768	100.03315	100.033821	100.039398	100.037491	100.037979	100.039742	100.047218	100.036552	100.042427	100.046196	100.037598	100.042107	100.04567	100.042519	100.049377	100.046646	100.051651	100.046577	100.048981	100.050186	100.049522	100.054955	100.050095	100.052284	100.048294	100.044037	100.048981	100.051689	100.050262	100.048706	100.0532	100.05629	100.055763	100.054703	100.049316	100.055168	100.054321
831	100.009727	100.005066	100.001671	100.001236	100.001656	100.010445	100.008583	100.015221	100.014816	100.012718	100.011192	100.018333	100.021652	100.023308	100.035835	100.030327	100.031075	100.032928	100.032303	100.033333	100.03334	100.035156	100.033333	100.033524	100.032211	100.035133	100.039223	100.038673	100.038925	100.039864	100.048592	100.039902	100.044456	100.047073	100.041092	100.043892	100.047508	100.042664	100.051987	100.047646	100.052834	100.04995	100.05201	100.052025	100.052856	100.056923	100.051323	100.054382	100.04985	100.047005	100.048676	100.051308	100.053917	100.0495	100.052299	100.055672	100.056526	100.054062	100.051376	100.055931	100.055374
832	100.011024	100.004219	100.003662	100.001022	100.004326	100.009903	100.009499	100.016113	100.017487	100.015297	100.012711	100.017426	100.024292	100.026276	100.040146	100.033936	100.031509	100.034248	100.034966	100.034653	100.033997	100.038719	100.034653	100.034294	100.031258	100.036476	100.039032	100.039902	100.039886	100.039993	100.050011	100.043343	100.046555	100.047974	100.04467	100.045731	100.049385	100.042847	100.05468	100.048683	100.054077	100.053406	100.055138	100.053917	100.056305	100.058952	100.052597	100.056564	100.051483	100.050056	100.048378	100.050911	100.057671	100.050308	100.051376	100.055023	100.057327	100.053406	100.053513	100.056717	100.056458
833	100.011787	100.003365	100.004898	100.000366	100.006439	100.009491	100.010506	100.016403	100.019547	100.017212	100.013969	100.016617	100.026237	100.028625	100.042854	100.036644	100.031998	100.034988	100.036964	100.035789	100.034286	100.041183	100.035881	100.034889	100.030556	100.037598	100.038681	100.040817	100.040421	100.039963	100.050613	100.046112	100.048027	100.04866	100.047264	100.046936	100.050697	100.043152	100.056351	100.049507	100.054642	100.055763	100.057617	100.055267	100.058708	100.060211	100.053787	100.057793	100.052414	100.052559	100.047958	100.050499	100.060234	100.050751	100.050247	100.054062	100.057243	100.052956	100.054802	100.056686	100.057053
834	100.00975	100.002602	100.002251	99.997726	100.005592	100.009689	100.011871	100.013664	100.018456	100.015701	100.013924	100.016426	100.024536	100.027641	100.037346	100.034523	100.032784	100.032715	100.035477	100.035797	100.032761	100.037918	100.036537	100.034508	100.031242	100.037445	100.037598	100.040207	100.038734	100.039146	100.047173	100.045189	100.04631	100.048233	100.044655	100.044838	100.048958	100.044159	100.052727	100.04921	100.051964	100.052406	100.05661	100.053787	100.055695	100.057602	100.054504	100.054207	100.04982	100.052048	100.047005	100.050034	100.056564	100.049271	100.048256	100.051559	100.052895	100.053528	100.051811	100.052628	100.055161
835	100.007645	100.001801	99.999527	99.994995	100.0047	100.009895	100.01326	100.010849	100.017296	100.01413	100.013878	100.016212	100.022766	100.026634	100.031677	100.032333	100.033585	100.030365	100.033936	100.035797	100.031189	100.034561	100.037193	100.034119	100.031952	100.037292	100.036469	100.039566	100.03698	100.0383	100.043633	100.04425	100.044563	100.047768	100.041977	100.042656	100.047173	100.045166	100.049004	100.048897	100.049187	100.048935	100.055565	100.052261	100.052597	100.054909	100.055229	100.050499	100.047134	100.051521	100.046013	100.04953	100.052765	100.047729	100.046196	100.048973	100.048401	100.0541	100.048706	100.048462	100.0532
836	100.00547	100.000977	99.996719	99.992187	100.003777	100.010109	100.014687	100.00795	100.016129	100.01252	100.013817	100.015999	100.020958	100.025597	100.025818	100.030075	100.034393	100.027939	100.032356	100.035797	100.029549	100.03109	100.037872	100.033699	100.032677	100.037125	100.035324	100.03891	100.035179	100.03743	100.03997	100.043274	100.04274	100.047302	100.0392	100.040421	100.045334	100.046219	100.045166	100.048569	100.046333	100.045357	100.054504	100.05069	100.049385	100.052139	100.055984	100.046684	100.04438	100.050987	100.044998	100.049034	100.048851	100.046158	100.044083	100.046303	100.043762	100.054703	100.045517	100.044159	100.051186
837	100.003136	99.998535	99.9944	99.990776	100.002228	100.008545	100.011826	100.006332	100.013542	100.011375	100.01136	100.014809	100.019608	100.021729	100.023178	100.026726	100.031937	100.024323	100.03022	100.031128	100.02829	100.028519	100.034523	100.030205	100.030075	100.034317	100.032593	100.037445	100.032425	100.035461	100.035477	100.03891	100.03978	100.044266	100.036987	100.038994	100.04213	100.042641	100.041748	100.046417	100.043404	100.042305	100.050667	100.046516	100.045761	100.049187	100.050941	100.043335	100.041786	100.047455	100.042999	100.045372	100.045982	100.043404	100.04071	100.044548	100.040329	100.049446	100.041672	100.042023	100.045517
838	100.000702	99.995766	99.992096	99.989563	100.000526	100.006676	100.008179	100.00489	100.010666	100.010277	100.008453	100.013412	100.018295	100.017296	100.020981	100.023117	100.02887	100.020393	100.027931	100.025574	100.027046	100.026001	100.030426	100.026108	100.026848	100.031029	100.029541	100.035812	100.029434	100.033257	100.030724	100.033867	100.036575	100.04071	100.034805	100.037636	100.03862	100.038193	100.0383	100.043915	100.040375	100.039268	100.04628	100.041786	100.041985	100.046112	100.044807	100.039986	100.039124	100.043358	100.040771	100.041107	100.04319	100.040375	100.037041	100.042877	100.036987	100.043091	100.037613	100.040184	100.039101
839	99.998192	99.992897	99.989731	99.988319	99.998764	100.00473	100.004425	100.003395	100.00769	100.009132	100.005432	100.011993	100.016953	100.012733	100.018715	100.019386	100.025711	100.016357	100.025574	100.019836	100.025764	100.023415	100.026192	100.021889	100.023521	100.027634	100.026382	100.034126	100.02636	100.030983	100.025818	100.028679	100.033257	100.037048	100.032555	100.036255	100.035004	100.033615	100.034737	100.041328	100.037254	100.036133	100.041756	100.036919	100.038063	100.042953	100.03849	100.036514	100.036407	100.039139	100.038467	100.036705	100.040329	100.037254	100.033249	100.041161	100.033554	100.036552	100.03344	100.0383	100.032486
